"ID","MOTHER","FATHER"
4816,4744,4682
4817,4744,4682
4818,4744,4682
4819,4078,4071
4820,4078,4071
4821,4078,4071
4822,4078,3496
4823,4078,4071
4824,4059,3764
4825,4059,4087
4826,4059,3450
4827,4059,3450
4829,4585,4695
4830,4585,4695
4831,4585,4695
4832,4585,4695
4834,4049,4039
4839,4679,4745
4840,4679,4745
4847,3302,4573
4852,4663,4512
4853,4663,4512
4854,4663,4512
4855,4663,4512
4856,4110,3370
4857,4110,3370
4858,4110,3370
4859,4110,3359
4862,3302,3359
4863,3302,3359
4864,3302,3359
4867,4049,4039
4868,4049,4039
4870,4049,3764
4871,4037,4753
4872,4037,4753
4873,4037,4753
4874,4037,4753
4876,3395,3496
4877,3395,3496
4878,3395,4072
4879,3395,3496
4881,4759,3764
4885,4607,4072
4886,4607,4608
4888,4723,4616
4895,4059,3450
4896,4059,3450
4897,4059,3450
4898,4059,3450
4900,4723,4119
4901,4723,4119
4902,4723,4119
4903,4723,4119
4904,4062,3684
4905,4062,3285
4906,4062,3285
4907,4062,3717
4908,4062,3717
4909,4739,4070
4910,4739,4070
4913,4739,3496
4914,4760,4109
4915,4760,4109
4919,4084,4029
4920,4084,3359
4921,4084,4757
4927,4581,4699
4928,4679,3764
4929,4679,4745
4930,4679,4745
4931,4679,4745
4933,4581,4699
4934,4078,4071
4935,4078,4071
4936,4078,4071
4937,4078,4071
4938,4078,4071
4939,4744,3684
4940,4744,4682
4941,4744,3684
4942,4744,4682
4943,3831,4395
4944,3831,4395
4945,4619,4664
4946,4619,4664
4947,4619,4664
4948,4619,4664
4949,4619,4664
4950,3395,4072
4951,3395,4072
4952,3395,4072
4953,3395,4072
4954,3395,4072
4955,4754,4573
4956,4754,4573
4957,4754,4573
4959,4380,4649
4960,4759,3764
4961,4759,3764
4962,4759,3764
4963,4759,3764
4964,4759,3764
4965,4084,4029
4966,4084,3359
4967,4084,4757
4968,4084,4757
4969,4059,3450
4972,4380,3684
4973,4380,3684
4974,4380,3450
4976,4037,3684
4977,4037,4753
4978,4037,3684
4979,4049,4722
4980,4049,4722
4981,4049,4722
4982,4049,4722
4985,3395,3496
4986,3395,3496
4987,3395,3496
4989,4739,4070
4990,4739,4070
4991,4739,4070
4996,3302,3359
4997,3302,3359
4998,3302,4072
4999,4607,4705
5001,4062,3717
5003,4062,3717
5004,4062,3717
5005,4560,4033
5006,4078,4071
5007,4078,4071
5008,4078,4071
5009,4744,4682
5010,4744,4682
5011,4744,4682
5014,4689,3445
5015,4689,3445
5017,4619,4664
5018,4619,4664
5020,4110,4060
5023,4723,4119
5024,4059,3285
5025,4059,3450
5028,4679,4745
5029,4679,4509
5030,4679,4509
5031,4721,4039
5032,4721,4039
5033,4721,4039
5035,3395,4072
5036,3395,4072
5038,3395,4072
5044,4733,4051
5045,4585,4735
5046,4576,4029
5047,4068,4087
5052,3831,4395
5053,4619,4664
5054,4619,4664
5055,4619,4664
5056,4619,4664
5057,4619,4664
5058,4585,4735
5059,4581,4699
5060,4062,3285
5061,3831,4686
5062,4068,4051
5063,3831,4395
5064,3395,3496
5065,4733,4051
5066,4068,4051
5067,4721,4039
5069,4607,4072
5070,4062,3717
5595,4581,4029
5623,4576,4029
5655,4733,4082
5871,4576,4029
4762,4862,4847
4763,4862,4847
5042,4862,4847
5049,4862,4847
5079,4963,4868
5081,4744,4098
5083,4744,4098
5084,4854,4907
5085,4854,4907
5086,4854,4907
5087,4963,4868
5089,4084,3359
5090,4084,3359
5091,4084,4109
5092,4084,4757
5093,4585,4735
5094,4585,4735
5095,4585,4735
5096,4585,4735
5097,4078,4071
5098,4078,4071
5099,4078,4071
5100,4078,4071
5101,4059,3450
5102,4059,3684
5103,4059,3450
5104,5025,4969
5105,5025,4969
5106,5025,4969
5107,3302,3359
5108,3302,3359
5109,4380,4395
5110,4380,3684
5113,4979,4673
5114,4979,4673
5115,4619,4664
5116,4619,4664
5117,4619,4664
5118,4619,4664
5119,4619,4664
5120,4062,4895
5121,4062,4895
5122,4062,4895
5123,4062,4895
5124,4982,4737
5125,4982,4885
5127,4078,4071
5129,4982,4737
5130,4759,3764
5131,4759,3496
5132,4759,3764
5133,4759,3764
5134,4739,4109
5135,4739,4686
5137,4739,4686
5138,4967,4649
5139,4967,4649
5140,4967,4649
5141,4967,4649
5142,4049,5676
5143,4049,4753
5144,4049,5623
5145,4049,4753
5146,5017,4706
5147,5017,4706
5148,5017,4706
5149,4723,3684
5150,4723,3684
5151,4723,3684
5152,4723,3684
5154,4972,5044
5155,4867,5050
5156,4972,4060
5157,4972,5044
5158,4972,4060
5159,4905,4109
5160,4905,4109
5161,4905,4722
5162,4905,4109
5163,4858,4765
5164,4858,4765
5165,4858,4765
5166,4858,4765
5167,4858,4765
5168,4942,3496
5169,4942,3496
5170,4942,3496
5171,4927,4906
5172,4927,4906
5173,4863,4852
5174,4863,4852
5175,4863,4852
5176,4864,4852
5179,4872,4996
5180,4872,4996
5181,4872,4996
5182,5030,4768
5183,5030,4768
5184,5030,4768
5185,5030,4768
5186,4968,4998
5187,4968,4998
5188,4963,4868
5189,4968,4998
5190,4968,4998
5191,4663,4512
5192,4663,4512
5193,4663,4512
5194,4663,4512
5195,4110,4722
5196,4110,4722
5197,4110,4722
5198,4110,4722
5199,4721,4686
5200,4721,4686
5201,4721,4686
5202,4721,5004
5203,4947,4914
5204,4947,4914
5205,5063,4758
5206,5063,4758
5207,5063,4758
5208,4870,5035
5209,4873,4960
5210,4873,4960
5211,4873,4960
5212,4873,4960
5213,4585,4735
5214,4733,4664
5215,4733,4847
5216,4733,4664
5217,5064,4039
5218,5064,4039
5219,4663,4512
5220,5005,4060
5221,5005,4682
5222,5005,4682
5223,5005,4060
5226,4985,4966
5227,4985,4966
5228,4985,4966
5229,4985,4966
5230,4909,3496
5232,4909,5059
5233,4909,3496
5234,4830,3496
5235,4830,4070
5238,5046,5047
5239,5046,5047
5241,4989,4900
5242,4989,4900
5243,4989,4900
5244,4864,5623
5245,4864,5623
5246,4864,3359
5249,4933,4973
5250,4933,4973
5251,4974,4966
5252,4974,4966
5253,4059,3684
5254,4059,4673
5255,4059,3450
5257,4059,3450
5259,5053,5009
5260,5053,5009
5261,5053,5009
5263,5066,4991
5264,4968,4991
5265,3302,3359
5266,3302,3359
5267,3302,3359
5268,5067,4868
5269,5067,4868
5270,5067,4868
5271,5067,4868
5272,5067,4868
5277,4979,4673
5278,4979,4673
5279,5053,5009
5280,4380,3684
5281,3302,3359
5284,4723,3684
5285,4723,3684
5287,4037,4649
5288,4037,4649
5289,4037,4649
5290,4037,4649
5291,4037,4649
5292,4380,3684
5293,4380,4745
5294,4380,3450
5295,4862,5048
5296,4862,4573
5297,4862,4847
5298,4862,4847
5299,5066,4906
5300,5066,3684
5301,5066,3684
5302,5066,4906
5303,5025,5044
5304,5025,4969
5305,5025,5044
5306,5025,5044
5307,4854,4682
5308,4854,4682
5309,4854,4682
5310,4854,4682
5311,4854,4682
5312,4084,4757
5313,4084,4900
5314,4084,4757
5315,4744,4098
5316,4744,4098
5318,4078,4071
5320,4078,4071
5321,4078,4071
5322,4078,4071
5326,4744,4098
5328,4062,4895
5329,4062,4895
5330,4062,4895
5331,4863,4852
5332,4863,4852
5333,4863,4852
5334,4863,4852
5335,4898,4616
5336,4898,4616
5337,4898,4616
5338,4721,4023
5339,4858,4765
5340,4858,4765
5341,4858,4765
5342,4759,3764
5343,4759,3764
5344,4759,3764
5347,4585,5044
5348,4585,4735
5349,4585,4753
5350,4585,4941
5351,4110,4722
5352,4110,4395
5353,4110,4722
5354,4110,4768
5355,4110,4722
5356,4982,4885
5357,4982,4885
5358,4982,4885
5363,4972,4757
5364,4972,4757
5365,4972,4673
5366,4968,4998
5367,4968,4649
5368,4968,4998
5369,4968,4649
5370,4873,4960
5371,4873,4960
5372,4873,4960
5373,4873,4960
5374,4967,4768
5375,4967,4768
5376,4967,4768
5377,4967,4768
5378,4663,4512
5379,4663,4512
5380,4663,4512
5381,4663,4512
5382,4663,4512
5384,5058,4717
5385,5058,4717
5386,5058,4717
5387,5058,4717
5388,5058,4717
5389,4942,3496
5390,4942,3496
5391,4942,3496
5392,4942,3496
5393,4872,4996
5394,4872,4996
5395,4872,4996
5396,5017,4757
5397,5017,4757
5398,5017,4757
5399,4619,4649
5400,4619,4649
5401,4619,4649
5403,4870,5035
5404,4759,3764
5406,4858,4765
5407,4739,5676
5408,4739,5623
5409,4739,4686
5410,4947,4914
5411,4947,4914
5412,4947,4735
5415,5063,4758
5416,5063,4758
5417,5005,4060
5418,5005,4060
5419,5005,4109
5420,4619,4941
5422,4867,5050
5423,4867,5050
5424,4867,5050
5425,4872,4996
5426,4733,4664
5427,4733,4852
5428,4733,4852
5429,4733,4664
5431,4933,4973
5432,4933,4973
5433,4947,4914
5434,5005,4060
5435,5063,4758
5436,5063,4758
5437,5046,5047
5438,5046,4070
5439,5046,5047
5440,5046,5047
5441,4985,4966
5442,4985,4966
5443,4985,4973
5444,4933,4973
5446,4830,4070
5447,4830,4070
5448,4830,4070
5449,4990,4901
5450,4830,4070
5451,4908,5676
5458,4976,5048
5459,4961,5032
5460,4961,5032
5461,4961,5032
5463,4059,3450
5464,4059,4745
5465,4059,3684
5466,4059,3450
5467,4059,3450
5468,4607,4737
5469,4607,4023
5470,4059,3684
5471,4078,4071
5472,4974,4060
5473,4974,4109
5474,4944,4649
5475,4944,4998
5476,4944,4023
5477,5053,5009
5478,5053,5009
5479,5053,4939
5480,4909,5669
5481,4078,4071
5482,4909,3496
5483,3302,5069
5484,3302,3359
5485,3302,3359
5488,4380,4991
5489,4744,4991
5491,4380,4991
5492,5067,4969
5493,5067,4969
5494,5067,4969
5496,4974,4060
5497,4974,4060
5498,5053,5009
5499,4037,4649
5500,4037,4649
5501,4037,4649
5502,4037,4649
5503,4744,4098
5504,4744,4649
5505,3302,4885
5506,4909,4070
5509,4723,3684
5510,4723,3684
5511,4723,5024
5516,4989,5623
5518,4989,5871
5519,4965,4682
5520,4965,4039
5521,4965,4757
5522,4965,4039
5523,4854,4907
5524,4854,4907
5525,4854,4907
5526,4380,3684
5527,4380,3684
5529,4854,4907
5530,4078,4071
5531,4078,4071
5533,4084,5062
5534,4084,4757
5535,4084,4119
5536,5025,5044
5537,5025,4757
5538,5066,4673
5539,5066,4673
5540,4078,4071
5541,5066,5024
5543,4873,4960
5544,4873,4960
5545,4873,4960
5546,4873,4960
5547,4972,4757
5548,4972,4757
5549,4972,4757
5550,4062,4737
5551,4062,4895
5552,4062,4895
5553,4062,4895
5554,4663,4512
5555,4663,5676
5556,4663,5623
5557,4663,4512
5558,4967,4071
5559,4967,4768
5560,4967,4768
5561,4967,4768
5562,4967,4768
5563,4049,4753
5564,4049,4119
5565,4049,5623
5566,4049,5623
5567,5008,5871
5568,4905,4914
5569,4905,4109
5570,4905,4109
5571,4898,4616
5572,4898,4616
5573,4982,4737
5574,4982,5035
5575,4982,4737
5576,4759,3764
5577,4759,3764
5578,4759,3764
5579,4110,4722
5580,4110,4395
5582,4968,4998
5583,4968,4998
5584,4968,4998
5585,4968,4998
5586,4905,4109
5587,4961,4686
5588,4961,4686
5589,4961,4686
5590,4619,4649
5591,4619,4649
5592,4867,5050
5593,4976,4896
5594,4963,3450
5597,4062,4903
5598,4976,4896
5600,4961,4686
5601,4947,4914
5602,4947,4914
5603,4947,4914
5606,4933,4973
5607,4933,4973
5608,4933,4973
5609,5063,4758
5610,5063,4758
5611,5063,4758
5612,5063,4758
5613,5017,4706
5614,5014,4943
5615,4976,3359
5616,4976,4060
5617,3831,3450
5619,5005,4737
5620,5005,4060
5621,5005,4060
5624,4976,5048
5625,5060,4903
5626,4867,5050
5627,4867,5050
5629,4867,5050
5630,3831,4395
5631,4581,4699
5632,4733,4039
5633,4733,4039
5634,4733,4664
5635,4059,3450
5636,4059,3450
5637,5060,4903
5638,5060,4969
5639,5060,4969
5640,5060,4969
5651,4059,3450
5652,4607,4737
5653,4607,4737
5654,5060,4969
5656,4858,4745
5660,4974,4991
5661,4744,4991
5662,4744,4991
5663,5053,5009
5664,5053,5009
5670,4766,4682
5673,5014,4943
5674,3831,4395
5675,4858,5048
5678,4830,4070
5679,4867,5050
6241,5014,5489
6242,5014,5489
6243,5014,5489
6244,5014,5489
6246,6245,5139
6247,6245,5031
6248,6245,5031
6249,6245,5031
6250,5294,5048
6251,5294,4943
6252,5294,4943
6253,5294,4943
6254,4084,4900
6255,4084,5871
6256,4084,4900
6257,4084,4705
6258,4862,5031
6259,4862,4682
6260,4862,5031
6261,4862,5031
6262,5025,4705
6263,5025,4705
6264,5025,4705
6265,5025,4705
6266,5025,4705
6267,4576,4682
6268,4576,4682
6269,4576,4682
6270,4576,4682
6271,4576,4682
6272,4963,5468
6273,4963,5468
6274,4976,5096
6275,4976,5096
6276,4976,5096
6277,4976,5096
6278,4976,5096
6279,4663,5871
6280,4663,5871
6281,4663,5871
6282,4663,5871
6283,5284,3764
6284,5284,3764
6285,5284,3764
6286,5067,5623
6287,5067,5623
6288,5067,5623
6289,5067,5623
6290,4961,5466
6291,4961,5466
6292,4961,4960
6293,4933,5202
6294,4933,5202
6295,4933,5202
6296,4975,4991
6297,4975,4895
6298,4975,4895
6299,4975,4991
6300,4663,5871
6301,4963,4960
6302,4963,4960
6303,4059,4768
6304,4059,4895
6305,4059,4895
6306,4059,4895
6307,5140,4991
6308,5140,4991
6309,5140,4960
6310,4739,4895
6311,4739,4991
6312,4739,4991
6313,4059,4895
6314,5140,5593
6316,4872,5675
6317,4872,5675
6318,4872,5675
6319,4872,4960
6320,4723,5437
6321,4723,5437
6322,4723,5437
6323,4723,5437
6324,4873,5253
6325,4873,4960
6326,4967,4768
6327,4967,4768
6328,4967,4768
6329,4967,4768
6330,4967,4768
6331,5428,4896
6332,5428,4896
6333,5428,4896
6334,5428,4745
6335,5678,4395
6337,4961,4960
6339,4739,4991
6341,4873,5253
6342,5428,4896
6343,5410,3764
6344,5014,5489
6345,5014,5489
6346,5014,5489
6347,5014,5489
6348,5093,4900
6349,5093,4682
6350,5093,4682
6351,5294,4943
6352,5410,5466
6353,5407,5517
6354,5407,5517
6355,5407,5517
6356,5407,5359
6357,5598,5359
6358,5598,5359
6359,5598,5359
6360,5598,5359
6361,5625,5195
6362,4944,4722
6363,4944,4722
6364,4944,4722
6365,5625,5195
6366,5625,4722
6367,5625,5195
6368,5589,5616
6369,5589,5616
6370,5589,5616
6371,5589,5616
6372,5589,5616
6373,5343,5449
6374,5134,5107
6375,4084,4682
6376,4084,4682
6377,4084,4900
6378,4084,4900
6379,5134,5107
6380,5134,5107
6381,5134,5107
6382,5134,5107
6383,4873,5393
6384,4873,5393
6385,5214,4757
6386,5214,4757
6387,5214,4757
6388,4873,5393
6390,4873,5393
6391,5294,4943
6392,5294,4943
6393,4975,4895
6403,4963,4722
6404,4963,5449
6405,4963,5449
6406,4084,4900
6407,4975,4895
6409,6238,6240
6410,6238,6240
6411,6238,6240
6412,5678,5311
6415,5025,4722
6416,5025,4705
6417,5025,4722
6418,5025,4705
6419,5025,4705
6420,4898,4943
6421,4898,5048
6422,4898,4943
6423,4898,5048
6424,6238,6240
6425,5410,5466
6426,5410,5466
6427,4944,4722
6428,4944,4722
6429,4944,4722
6430,4944,4722
6433,4576,4682
6434,5284,3764
6435,5284,4745
6436,5284,4745
6437,4944,4722
6438,5140,4895
6439,5140,4895
6440,5140,4895
6442,4576,4682
6443,4576,4682
6444,4576,4682
6445,5067,5623
6446,5067,5623
6447,5067,5623
6448,5067,5623
6449,5410,5466
6450,4854,4929
6451,4933,5202
6452,4933,5202
6453,4933,5202
6454,4723,5669
6455,4723,5669
6456,4723,5669
6457,4723,5669
6458,5598,5359
6459,5598,5359
6460,4872,5675
6461,4872,5675
6462,4872,5675
6463,4872,5675
6464,4933,5202
6465,4059,4768
6466,5014,5489
6468,4961,4960
6470,4961,4960
6471,4961,4960
6472,5014,5489
6473,5014,5489
6474,5014,5489
6475,5014,5489
6476,4872,5675
6477,4723,5669
6478,5598,5359
6479,5598,5359
6480,6245,5031
6483,4967,4895
6484,4967,5517
6485,4967,4895
6487,4059,4768
6488,4059,4768
6489,6245,5031
6490,4663,5871
6491,4663,5871
6492,4663,5871
6493,4663,5871
6494,6245,5031
6495,5093,4682
6496,5093,4682
6497,5093,4682
6498,5093,4682
6499,4854,4929
6500,4965,5222
6501,5428,4896
6502,4965,5314
6503,4965,5314
6504,4965,5675
6505,4965,5314
6506,5428,4896
6507,6245,4929
6508,5428,4896
6509,5625,5195
6510,5625,5195
6511,5625,5195
6512,5625,5195
6513,6238,6240
6514,6238,6240
6515,6238,6240
6517,5589,5616
6518,5589,5616
6519,5589,5616
6520,5589,5616
6521,4873,5393
6522,5407,4991
6523,5407,4991
6524,5214,4757
6525,5214,4757
6526,5214,4757
6527,5214,4757
6528,4961,4960
6529,4961,4960
6530,4963,5449
6531,4963,5449
6532,4084,4682
6533,4084,4757
6534,4084,4900
6535,5294,4943
6536,5294,4943
6537,5294,4943
6541,5294,4943
6543,4976,5096
6544,4858,4745
6545,4961,4960
6546,4961,4960
6547,4084,4900
6548,5214,4757
6549,4963,5449
6550,4963,4960
6551,5410,5466
6552,4975,4895
6553,4975,4895
6554,4975,4895
6555,4663,5871
6556,4663,5871
6557,4663,5871
6558,4663,5871
6559,4663,5871
6560,5134,5107
6561,5134,5107
6563,5410,4960
6564,5410,4960
6565,4975,4895
6566,5284,4943
6567,5284,4745
6568,4576,5107
6569,4576,5107
6570,4576,5107
6571,4576,4682
6572,4898,5048
6573,4898,5048
6574,4898,5048
6575,4898,5048
6576,4898,5048
6577,4059,4768
6578,4059,4768
6580,4059,4768
6581,5025,4705
6582,5025,4705
6583,5025,4705
6584,5093,4900
6585,5093,4682
6586,5093,4682
6587,5093,4900
6588,4944,4943
6589,4944,4722
6590,4944,4722
6591,4944,4722
6592,5025,4705
6593,5136,4943
6594,5136,5004
6595,5136,5004
6596,5067,5623
6597,5067,5623
6598,5284,3764
6599,5014,5489
6600,5014,5489
6601,5014,5489
6602,5014,5489
6603,4059,4768
6606,4976,5096
6607,4858,4745
6608,4723,5669
6609,4723,5202
6611,4872,5675
6612,4872,5675
6613,5140,4895
6614,5140,4895
6615,5140,4895
6616,5140,4895
6617,4967,5517
6618,4967,5517
6619,5598,5359
6620,5598,5359
6621,5598,5359
6622,5598,5359
6623,4723,5669
6624,4723,3764
6625,4967,5517
6627,4739,5424
6628,4739,5424
6629,4739,5424
6630,6245,4745
6631,6245,5031
6632,6245,5031
6633,4933,5202
6634,4933,5202
6635,4933,5202
6636,4933,5202
6637,4872,5675
6638,5136,5004
6639,5678,5311
6640,4965,5222
6641,5438,4757
6642,4976,4943
6643,4858,4745
6644,5438,4757
6646,4858,4929
6647,4976,4943
6648,4858,4745
6649,4854,4929
6650,5438,4682
6651,5067,5031
6652,5294,4745
6653,5294,4745
6654,5294,4943
6655,5014,5489
6656,5014,5489
6657,5014,5489
6658,5014,5489
6659,5014,5489
6660,4576,4682
6661,4576,4682
6662,4576,4682
6663,4576,4682
6664,4576,4682
6665,4967,5461
6666,4967,5461
6667,4967,5461
6668,4967,5461
6669,5093,4682
6670,5093,4682
6671,5093,4682
6672,4961,4960
6673,4961,4960
6674,5140,4895
6675,5140,4895
6676,5140,4895
6677,5140,4895
6678,6649,5253
6679,6649,5314
6680,6649,5253
6681,5407,6461
6682,5407,6461
6683,5407,6461
6684,5067,5031
6685,5067,5031
6686,5067,5031
6687,5284,3764
6688,5284,3764
6689,5284,4943
6690,5284,3764
6691,6238,6240
6692,6238,6240
6693,6238,6240
6694,6238,6240
6695,6238,6240
6696,5589,5616
6697,5589,5616
6698,5589,5616
6699,5589,5616
6700,5589,4768
6701,4975,5461
6702,4975,5461
6703,4975,4895
6704,4975,5461
6705,4933,5202
6706,4933,5202
6707,4933,5202
6708,4933,4895
6709,4933,5202
6710,4059,4768
6711,4059,4768
6712,4059,3764
6714,4961,4960
6715,6649,5253
6716,4739,4895
6717,4739,5468
6718,6290,5393
6719,6290,5393
6720,6290,5393
6721,6290,5393
6722,6250,6517
6723,6250,4682
6724,6250,6517
6725,6638,5449
6726,6638,5449
6727,6499,5489
6728,6499,5489
6729,4873,4960
6730,4873,4960
6731,4873,4960
6732,4873,4960
6733,4723,4991
6734,4723,4991
6735,5410,5466
6736,5410,5466
6737,5410,5466
6738,4872,5675
6740,4059,4768
6741,6267,6433
6742,6267,6433
6744,6638,5449
6745,4723,4991
6746,5598,5359
6747,5598,5359
6748,5598,5359
6749,5598,5359
6752,6415,6377
6753,6415,6377
6754,6415,4745
6755,6415,4745
6756,5678,6502
6757,5136,5004
6758,5136,5004
6759,5136,5004
6760,4965,5424
6761,4965,5314
6762,4965,5314
6763,6522,5222
6764,6522,5222
6765,6522,5222
6766,4854,4929
6767,4854,4929
6768,5294,4943
6769,5294,4943
6770,6506,6492
6771,6506,6492
6772,6506,6492
6773,6506,6492
6774,6321,5466
6775,6321,5517
6776,6321,5517
6777,6321,5675
6778,6500,5048
6779,6500,6648
6780,6500,5048
6781,5014,5489
6782,4663,5424
6783,4663,5424
6784,4663,5424
6785,6451,5623
6786,6451,5311
6787,6451,5623
6788,6491,5466
6789,6491,5466
6790,6491,6260
6791,5014,5489
6792,4976,5139
6793,4976,5139
6794,4976,5139
6795,4976,5139
6797,6392,6344
6798,6392,6344
6799,6392,6344
6800,6392,6344
6801,6392,6344
6802,4663,5424
6803,6451,5623
6804,5067,5031
6805,5067,5031
6806,4967,5461
6807,4967,5461
6808,4967,5461
6809,4967,5461
6810,4967,5461
6811,5014,5489
6812,6643,6527
6813,6643,6527
6814,6526,6371
6815,6543,4900
6816,6543,4900
6817,6543,4900
6818,6269,6270
6819,5067,5424
6820,5067,5031
6822,7022,7024
6823,7022,7024
6824,4873,4960
6825,4873,4960
6826,4873,4960
6827,6643,6527
6828,5407,6461
6829,5407,6461
6830,5407,6461
6831,6499,5461
6832,6499,5466
6833,4576,4682
6834,4576,4682
6835,4576,5107
6836,4576,4682
6838,6269,6270
6840,6269,6270
6841,4975,5461
6842,4975,5461
6843,4975,5461
6844,4975,5461
6845,5589,5616
6846,5589,5616
6847,5589,5616
6848,5589,5616
6849,5589,5616
6850,5598,5466
6851,5598,5466
6852,5598,5359
6853,5598,5359
6854,6543,4900
6855,4961,4960
6856,4961,4960
6857,4961,5466
6858,4961,4960
6859,6459,6447
6860,6459,6447
6864,6565,6887
6865,6638,5449
6866,6638,5449
6867,6638,5449
6868,6638,5449
6869,6460,6436
6870,6460,6436
6871,6460,6436
6872,6316,6376
6873,6316,6376
6875,5407,6461
6876,4576,4682
6877,5625,4722
6878,5625,4722
6879,6370,5311
6880,6370,5311
6881,6370,5096
6882,6370,5096
6883,6331,6645
6884,6331,6645
6885,6331,6645
6886,6331,6645
6888,4872,5675
6889,4872,5675
6890,4872,5675
6891,4872,5675
6892,6462,5466
6893,6462,6648
6894,6462,6648
6895,6462,6648
6896,6476,6251
6897,6476,6251
6898,6476,6251
6899,6476,6251
6900,6453,6490
6901,6453,6490
6902,6453,6490
6903,6453,6490
6904,6384,6509
6905,6384,6509
6906,6384,6509
6907,6420,6455
6908,6420,6455
6909,6420,6455
6910,5214,4757
6911,5214,4757
6912,5214,4757
6913,5140,4895
6914,5140,5359
6915,5140,4895
6916,5140,4895
6917,6317,5593
6918,6317,5593
6919,6317,5593
6920,6317,5593
6921,6250,6517
6922,6250,6517
6923,6250,6517
6924,4854,4929
6925,4854,4929
6926,4854,4929
6927,4854,4929
6928,4723,5675
6929,4723,4991
6930,4059,4768
6931,4059,4768
6932,4059,4768
6933,4059,4895
6934,5093,4682
6935,5093,4682
6936,5625,5195
6937,6316,6376
6938,6384,6509
6943,6606,6493
6944,6606,5195
6945,6606,5195
6946,6649,6521
6947,6649,5202
6948,6649,6521
6949,6649,5393
6950,6649,6521
6951,4858,4745
6952,4858,6648
6953,4858,4745
6954,4858,4745
6955,4858,6436
6956,4723,4991
6957,4723,4991
6960,4854,4929
6961,5284,3764
6962,5284,3764
6963,5284,6650
6964,5284,3764
6965,6290,5393
6966,6290,5393
6967,6290,5393
6968,5438,5672
6969,5438,5672
6970,5438,5672
6971,6238,6607
6972,6238,6240
6973,6238,6240
6974,6647,5466
6975,6647,5253
6976,6647,6270
6977,6647,6270
6978,4933,5202
6979,7022,7024
6980,4933,5202
6981,4933,5202
6982,6267,3764
6983,6267,6433
6984,6267,3764
6985,7022,4722
6986,4933,5202
6987,7022,7024
6988,5284,3764
6989,6647,5253
6990,6238,6240
6991,5410,5466
6992,5410,5466
6993,5410,5466
6994,5410,4960
6995,4739,5468
6996,4739,5468
6997,4739,5468
6998,4933,5202
6999,4944,4722
7000,4944,4722
7001,4944,4722
7002,4944,4722
7003,6421,6501
7004,6421,6501
7005,6421,6501
7006,6421,6501
7007,5014,5489
7008,5014,5489
7009,5014,5489
7010,6269,7024
7011,6269,4722
7012,6269,4722
7013,4739,5468
7015,6555,5035
7016,6555,5035
7017,5134,6404
7018,6530,6435
7019,5134,6404
7020,6269,6270
7021,6473,5202
7023,6555,5035
7025,4965,5314
7026,4965,5314
7027,4965,5314
7028,4965,5314
7029,4965,5314
7030,4663,5424
7031,4663,5424
7032,4663,5424
7033,4663,5424
7034,4663,5424
7035,4663,5424
7036,6644,6285
7037,6323,6251
7038,6321,5517
7039,6321,5517
7040,6321,5466
7041,6321,5517
7042,6321,5195
7043,6643,6260
7044,6643,6260
7045,6643,6260
7046,6643,6260
7047,6459,6447
7048,6459,6457
7049,6459,6447
7050,6459,6457
7051,6526,6371
7052,6526,6371
7053,6526,6371
7054,6451,5048
7055,6451,5048
7056,6451,5048
7057,6544,5107
7058,6544,5107
7059,6544,5107
7060,4963,6386
7061,4963,6386
7062,4975,6489
7063,4975,5461
7064,6530,6581
7065,6530,6581
7066,6392,6280
7067,6392,6280
7068,6392,6280
7069,6392,6280
7070,6392,6280
7071,4967,5461
7072,4967,5461
7074,6387,6450
7075,6544,5195
7076,6245,5096
7077,6415,6377
7078,6415,6270
7079,6415,6377
7080,6415,6377
7081,4963,6386
7082,4963,6386
7083,4975,4895
7084,4975,4895
7085,6530,6581
7086,6543,5222
7087,6543,5222
7088,6543,5222
7089,6543,5222
7090,4576,6650
7091,4576,4682
7092,4576,4682
7093,4576,4682
7094,4576,4682
7095,4961,4960
7096,6499,5461
7097,6499,5489
7098,6499,5489
7099,6499,5489
7100,4967,4895
7102,6638,5449
7103,6638,5449
7104,6638,5449
7105,4961,4960
7106,4961,4960
7107,4961,4960
7108,6638,5449
7109,5625,6404
7110,5625,5195
7111,5625,5195
7112,5589,5616
7113,5589,5616
7114,5589,5616
7115,6370,4757
7116,6370,5311
7117,6370,4757
7118,6374,5107
7119,6374,6532
7120,6374,6532
7121,6374,5107
7122,6606,6493
7123,6606,4896
7124,6606,6493
7125,6606,6493
7126,4854,4929
7128,4854,4929
7129,4854,4929
7130,5407,4895
7131,5407,4895
7132,4723,5675
7133,4723,4991
7134,5598,5359
7135,4873,4960
7136,4873,4960
7137,4873,4960
7138,4873,4960
7139,5214,4757
7140,5214,4757
7141,5214,4900
7142,5214,4757
7143,5214,4757
7144,4872,5675
7145,4872,5675
7146,4872,5675
7147,4858,6607
7148,4858,4745
7149,4858,6607
7150,4858,6607
7151,5625,5195
7152,5140,4895
7153,5140,4895
7154,5140,4895
7155,4059,4768
7156,4059,4768
7157,4059,4895
7158,6500,6521
7159,6500,6521
7160,6500,6521
7161,6370,5311
7163,6638,5449
7164,6460,6436
7165,6460,6436
7166,6460,6436
7167,6387,5466
7168,6387,5202
7170,6290,5393
7171,6290,5202
7172,6290,5202
7173,6290,5393
7174,5093,4682
7175,5093,4682
7176,5093,4682
