"femID","Female_total_EPO_clutches","BroodName","femaleCohort","SocialDadID","FWPO","FEPO","FTO","FPercentEP","F_EPP_brood","F_total_Brood_number","F_total_Partner_number","Number_Broods_with_Partner","F_Percent_clutch_EP","Sex","Age","Dam","maleCohort","BroodRef","maleID","EventDate","male_brood_WPO","male_brood_EPO","Male_Year_WPO","Male_Year_EPO","M_EPP_Year","M_EPP_brood"
NA,NA,"L075",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,5214,2012,1432,4757,2012-07-24,5,1,8,1,1,1
NA,NA,"L074",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",2,4961,2012,1431,4960,2012-07-24,4,3,10,7,1,1
NA,NA,"L077",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4963,2012,1434,5449,2012-07-25,3,0,5,0,0,0
NA,NA,"L076",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4084,2012,1433,4900,2012-07-25,2,2,7,3,1,1
NA,NA,"L078",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",2,5294,2012,1435,4943,2012-07-26,4,3,10,5,1,1
NA,NA,"L080",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,5410,2012,1437,5466,2012-07-31,1,0,4,2,1,0
NA,NA,"L094",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4975,2012,1451,4895,2012-07-29,4,0,11,11,1,0
NA,NA,"L084",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4663,2012,1441,5871,2012-07-29,5,0,14,1,1,0
NA,NA,"L079",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,5134,2012,1436,5107,2012-07-29,2,0,7,0,0,0
NA,NA,"L082",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4898,2012,1439,5048,2012-08-01,5,0,7,1,1,0
NA,NA,"L081",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,4059,2012,1438,4768,2012-08-01,4,0,13,0,0,0
NA,NA,"L085",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",3,5025,2012,1442,4705,2012-08-02,4,0,12,1,1,0
NA,NA,"L086",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",3,5093,2012,1443,4682,2012-08-02,2,0,17,4,1,0
NA,NA,"L088",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4944,2012,1445,4722,2012-08-02,3,0,11,4,1,0
NA,NA,"L098",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,5136,2012,1455,5004,2012-07-28,2,0,2,0,0,0
NA,NA,"L089",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,5067,2012,1446,5623,2012-08-03,2,0,10,0,0,0
NA,NA,"L083",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",5,5284,2012,1440,3764,2012-08-01,1,1,5,1,1,1
NA,NA,"L090",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",1,5014,2012,1447,5489,2012-08-05,4,0,17,0,0,0
NA,NA,"L092",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4723,2012,1449,5669,2012-08-07,2,0,7,0,0,0
NA,NA,"L093",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",1,4872,2012,1450,5675,2012-08-07,3,0,11,1,1,0
NA,NA,"L091",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",2,5140,2012,1448,4895,2012-08-07,4,0,11,11,1,0
NA,NA,"L095",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4967,2012,1452,5517,2012-08-09,3,0,7,0,0,0
NA,NA,"L096",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,5598,2012,1453,5359,2012-08-09,4,0,12,1,1,0
NA,NA,"L100",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4739,2012,1457,5424,2012-08-12,3,0,3,0,0,0
NA,NA,"L099",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",1,4933,2012,1456,5202,2012-08-11,4,0,11,1,1,0
NA,NA,"M001",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,5067,2013,1459,5031,2013-04-18,4,0,7,0,0,0
NA,NA,"M004",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,5294,2013,1462,4943,2013-04-12,1,1,6,2,1,1
NA,NA,"M002",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",4,4576,2013,1460,4682,2013-04-16,5,1,22,1,1,1
NA,NA,"M007",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,4967,2013,1465,5461,2013-04-18,4,1,18,3,1,1
NA,NA,"M010",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",4,5093,2013,1468,4682,2013-04-18,3,1,22,1,1,1
NA,NA,"M006",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",3,4961,2013,1464,4960,2013-04-19,3,0,13,1,1,0
NA,NA,"M008",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,5140,2013,1466,4895,2013-04-19,4,3,10,12,1,1
NA,NA,"M005",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",6,5284,2013,1463,3764,2013-04-19,3,0,11,2,1,0
NA,NA,"M013",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,6238,2013,1471,6240,2013-04-21,5,0,10,0,0,0
NA,NA,"M016",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",2,5589,2013,1474,5616,2013-04-21,4,0,12,0,0,0
NA,NA,"M020",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4975,2013,1478,5461,2013-04-22,3,1,18,3,1,1
NA,NA,"M017",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",2,4933,2013,1475,5202,2013-04-20,4,0,9,5,1,0
NA,NA,"M018",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4739,2013,1476,5468,2013-04-22,1,0,7,0,0,0
NA,NA,"M021",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,6290,2013,1479,5393,2013-04-22,4,0,9,2,1,0
NA,NA,"M014",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6250,2013,1472,6517,2013-04-22,2,0,5,0,0,0
NA,NA,"M026",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,6638,2013,1484,5449,2013-04-25,3,0,10,0,0,0
NA,NA,"M025",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,6499,2013,1483,5489,2013-04-25,2,0,11,0,0,0
NA,NA,"M024",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",3,4723,2013,1482,4991,2013-04-25,3,0,8,0,0,0
NA,NA,"M019",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",2,5410,2013,1477,5466,2013-04-22,3,7,6,14,1,1
NA,NA,"M023",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,4872,2013,1481,5675,2013-04-24,1,1,10,3,1,1
NA,NA,"M027",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6267,2013,1485,6433,2013-04-22,2,0,3,0,0,0
NA,NA,"M011",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,5598,2013,1469,5359,2013-04-21,4,0,6,1,1,0
NA,NA,"M028",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4965,2013,1486,5314,2013-05-07,2,0,7,1,1,0
NA,NA,"M030",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,6522,2013,1488,5222,2013-05-07,3,0,7,1,1,0
NA,NA,"M032",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,5294,2013,1490,4943,2013-05-08,2,0,6,2,1,0
NA,NA,"M040",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6506,2013,1498,6492,2013-05-10,4,0,4,0,0,0
NA,NA,"M036",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,6321,2013,1494,5517,2013-05-09,2,0,5,0,0,0
NA,NA,"M031",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",NA,6500,2013,1489,5048,2013-05-07,2,0,5,0,0,0
NA,NA,"M039",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",2,4663,2013,1497,5424,2013-05-10,4,1,10,2,1,1
NA,NA,"M037",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",3,6451,2013,1495,5623,2013-05-09,3,0,5,0,0,0
NA,NA,"M041",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6491,2013,1499,6260,2013-05-11,1,0,5,0,0,0
NA,NA,"M042",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4976,2013,1500,5139,2013-05-11,4,0,4,0,0,0
NA,NA,"M063",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6392,2013,1521,6344,2013-05-07,5,0,8,0,0,0
NA,NA,"M045",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,5067,2013,1503,5031,2013-05-13,3,0,7,0,0,0
NA,NA,"M043",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,4967,2013,1501,5461,2013-05-13,5,1,18,3,1,1
NA,NA,"M047",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6643,2013,1505,6527,2013-05-12,3,0,3,0,0,0
NA,NA,"M049",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,6526,2013,1507,6371,2013-05-16,1,0,5,0,0,0
NA,NA,"M053",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",3,6543,2013,1511,4900,2013-05-18,4,0,4,1,1,0
NA,NA,"M050",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,6269,2013,1508,6270,2013-05-17,3,3,4,3,1,1
NA,NA,"M057",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",4,4576,2013,1515,4682,2013-05-19,4,0,22,1,1,0
NA,NA,"M059",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4975,2013,1517,5461,2013-05-20,4,1,18,3,1,1
NA,NA,"M055",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",2,5589,2013,1513,5616,2013-05-19,5,0,12,0,0,0
NA,NA,"M056",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,5598,2013,1514,5359,2013-05-19,2,1,6,1,1,1
NA,NA,"M060",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",3,4961,2013,1518,4960,2013-05-21,3,1,13,1,1,1
NA,NA,"M061",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6459,2013,1519,6447,2013-05-21,2,0,2,0,0,0
NA,NA,"M067",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,6565,2013,1525,6887,2013-05-20,1,0,3,0,0,0
NA,NA,"M064",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,6638,2013,1522,5449,2013-05-22,4,0,10,0,0,0
NA,NA,"M065",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6460,2013,1523,6436,2013-05-22,3,1,6,1,1,1
NA,NA,"M066",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6316,2013,1524,6376,2013-05-22,3,0,3,0,0,0
NA,NA,"M069",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,6370,2013,1527,5311,2013-05-23,2,0,4,1,1,0
NA,NA,"M087",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,4872,2013,1545,5675,2013-05-24,4,1,10,3,1,1
NA,NA,"M081",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,6462,2013,1539,6648,2013-05-25,3,1,4,2,1,1
NA,NA,"M070",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6476,2013,1528,6251,2013-05-23,4,0,4,1,1,0
NA,NA,"M086",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6453,2013,1544,6490,2013-05-24,4,0,5,0,0,0
NA,NA,"M077",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,6384,2013,1535,6509,2013-05-25,4,0,6,0,0,0
NA,NA,"M088",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6420,2013,1546,6455,2013-05-26,3,0,3,0,0,0
NA,NA,"M076",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",4,5214,2013,1534,4757,2013-05-25,3,0,7,3,1,0
NA,NA,"M072",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,5140,2013,1530,4895,2013-05-25,3,4,10,12,1,1
NA,NA,"M071",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,6317,2013,1529,5593,2013-05-24,4,0,6,0,0,0
NA,NA,"M080",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6250,2013,1538,6517,2013-05-25,3,0,5,0,0,0
NA,NA,"M075",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4854,2013,1533,4929,2013-05-26,5,0,9,1,1,0
NA,NA,"M078",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",3,4723,2013,1536,4991,2013-05-26,3,0,8,0,0,0
NA,NA,"M073",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",3,4059,2013,1531,4768,2013-05-25,3,0,5,1,1,0
NA,NA,"M079",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",4,5093,2013,1537,4682,2013-05-26,2,0,22,1,1,0
NA,NA,"M068",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,5625,2013,1526,5195,2013-05-23,1,1,4,5,1,1
NA,NA,"M092",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6606,2013,1550,6493,2013-05-18,1,0,4,0,0,0
NA,NA,"M089",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6649,2013,1547,6521,2013-05-28,3,0,6,0,0,0
NA,NA,"M090",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",4,4858,2013,1548,4745,2013-05-28,3,0,4,2,1,0
NA,NA,"M094",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",6,5284,2013,1552,3764,2013-05-31,4,2,11,2,1,1
NA,NA,"M093",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,6290,2013,1551,5393,2013-05-31,3,0,9,2,1,0
NA,NA,"M098",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,6238,2013,1556,6240,2013-06-01,3,0,10,0,0,0
NA,NA,"M095",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,6647,2013,1553,5253,2013-05-31,2,0,5,3,1,0
NA,NA,"M099",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",2,4933,2013,1557,5202,2013-06-03,4,1,9,5,1,1
NA,NA,"M101",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6267,2013,1559,6433,2013-06-04,1,0,3,0,0,0
NA,NA,"M100",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",NA,7022,2013,1558,7024,2013-06-03,1,2,1,2,1,1
NA,NA,"M102",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",2,5410,2013,1560,5466,2013-06-03,3,1,6,14,1,1
NA,NA,"M103",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4739,2013,1561,5468,2013-06-04,4,0,7,0,0,0
NA,NA,"M104",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",4,4944,2013,1562,4722,2013-06-05,4,3,7,5,1,1
NA,NA,"M107",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6421,2013,1565,6501,2013-06-07,4,0,4,0,0,0
NA,NA,"M105",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,5014,2013,1563,5489,2013-06-08,3,0,11,0,0,0
NA,NA,"M108",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",3,6555,2013,1566,5035,2013-06-11,3,0,3,0,0,0
NA,NA,"M106",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,6269,2013,1564,6270,2013-06-03,1,1,4,3,1,1
NA,NA,"M112",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4965,2013,1570,5314,2013-06-14,5,0,7,1,1,0
NA,NA,"M113",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",2,4663,2013,1571,5424,2013-06-15,6,0,10,2,1,0
NA,NA,"M114",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,6321,2013,1572,5517,2013-06-17,3,0,5,0,0,0
NA,NA,"M116",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,6643,2013,1574,6260,2013-06-20,4,0,5,0,0,0
NA,NA,"M117",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,6526,2013,1575,6371,2013-06-21,3,0,5,0,0,0
NA,NA,"M118",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",NA,6451,2013,1576,5048,2013-06-21,3,0,5,0,0,0
NA,NA,"M121",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4963,2013,1579,6386,2013-06-24,4,0,4,0,0,0
NA,NA,"M122",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4975,2013,1580,6489,2013-06-24,1,0,1,0,0,0
NA,NA,"M119",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6392,2013,1577,6280,2013-06-22,5,0,5,0,0,0
NA,NA,"M123",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,4967,2013,1581,5461,2013-06-24,2,2,18,3,1,1
NA,NA,"M134",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6415,2013,1592,6377,2013-06-16,3,0,3,0,0,0
NA,NA,"M128",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,6543,2013,1586,5222,2013-06-27,4,1,7,1,1,1
NA,NA,"M125",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",4,4576,2013,1583,4682,2013-06-26,4,0,22,1,1,0
NA,NA,"M124",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",3,4961,2013,1582,4960,2013-06-26,4,0,13,1,1,0
NA,NA,"M127",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,6499,2013,1585,5489,2013-06-27,3,0,11,0,0,0
NA,NA,"M129",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,6638,2013,1587,5449,2013-06-29,3,0,10,0,0,0
NA,NA,"M132",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,5625,2013,1590,5195,2013-07-02,3,2,4,5,1,1
NA,NA,"M131",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",2,5589,2013,1589,5616,2013-07-01,3,0,12,0,0,0
NA,NA,"M133",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,6370,2013,1591,5311,2013-07-02,2,0,4,1,1,0
NA,NA,"M136",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6374,2013,1594,6532,2013-07-03,2,0,2,0,0,0
NA,NA,"M137",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6606,2013,1595,6493,2013-07-03,3,0,4,0,0,0
NA,NA,"M135",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4854,2013,1593,4929,2013-07-03,4,1,9,1,1,1
NA,NA,"M140",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",3,4723,2013,1598,4991,2013-07-04,2,0,8,0,0,0
NA,NA,"M143",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",4,5214,2013,1601,4757,2013-07-04,4,3,7,3,1,1
NA,NA,"M139",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,4872,2013,1597,5675,2013-07-04,5,1,10,3,1,1
NA,NA,"M144",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",4,4858,2013,1602,4745,2013-07-04,1,0,4,2,1,0
NA,NA,"M145",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,5140,2013,1603,4895,2013-07-06,3,5,10,12,1,1
NA,NA,"M152",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",3,4059,2013,1610,4768,2013-07-04,2,0,5,1,1,0
NA,NA,"M142",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6500,2013,1600,6521,2013-07-04,3,0,6,0,0,0
NA,NA,"M149",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,6460,2013,1607,6436,2013-07-07,3,0,6,1,1,0
NA,NA,"M148",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,6387,2013,1606,5202,2013-07-07,1,2,9,5,1,1
NA,NA,"M146",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,6290,2013,1604,5393,2013-07-06,2,1,9,2,1,1
NA,NA,"M147",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",4,5093,2013,1605,4682,2013-07-06,4,0,22,1,1,0
NA,NA,"M150",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",3,6323,2013,1608,5623,2013-07-07,2,0,5,0,0,0
NA,NA,"M154",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,6316,2013,1612,6344,2013-07-08,3,0,8,0,0,0
NA,NA,"M171",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,6462,2013,1629,6648,2013-07-07,1,0,4,2,1,0
NA,NA,"M155",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",6,5284,2013,1613,3764,2013-07-08,4,0,11,2,1,0
NA,NA,"M153",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,6317,2013,1611,5593,2013-07-09,2,0,6,0,0,0
NA,NA,"M163",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,6384,2013,1621,6509,2013-07-10,2,0,6,0,0,0
NA,NA,"M160",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,6453,2013,1618,5468,2013-07-10,2,0,7,0,0,0
NA,NA,"M158",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,6565,2013,1616,6887,2013-07-09,2,0,3,0,0,0
NA,NA,"M162",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,6238,2013,1620,6240,2013-07-10,2,0,10,0,0,0
NA,NA,"M159",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,6647,2013,1617,5253,2013-07-09,3,0,5,3,1,0
NA,NA,"M165",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,5014,2013,1623,5489,2013-07-12,3,0,11,0,0,0
NA,NA,"M168",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,5294,2013,1626,4943,2013-07-14,3,0,6,2,1,0
NA,NA,"M167",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,6526,2013,1625,6371,2013-07-13,1,0,5,0,0,0
NA,NA,"M169",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",4,4944,2013,1627,4722,2013-07-15,3,0,7,5,1,0
NA,NA,"M173",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,6458,2013,1631,6563,2013-07-05,2,0,2,0,0,0
NA,NA,"M177",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6649,2013,1635,6490,2013-07-16,1,0,5,0,0,0
NA,NA,"M178",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",3,4961,2013,1636,4960,2013-07-28,3,0,13,1,1,0
NA,NA,"N002",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,6321,2014,1640,5517,2014-04-02,1,0,8,0,0,0
NA,NA,"N003",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,6649,2014,1641,6923,2014-04-01,4,0,15,0,0,0
NA,NA,"N005",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",3,4967,2014,1643,5461,2014-04-02,5,0,11,0,0,0
NA,NA,"N006",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4961,2014,1644,7267,2014-04-02,4,0,22,1,1,0
NA,NA,"N007",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",4,5294,2014,1645,4943,2014-04-04,2,0,5,11,1,0
NA,NA,"N011",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,6453,2014,1649,7154,2014-04-05,1,0,8,0,0,0
NA,NA,"N019",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",4,4059,2014,1657,4768,2014-04-10,1,1,9,2,1,1
NA,NA,"N024",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",3,6638,2014,1662,5449,2014-04-11,2,0,10,0,0,0
NA,NA,"N014",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,5589,2014,1652,5616,2014-04-08,3,0,12,1,1,0
NA,NA,"N025",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",7,5284,2014,1663,3764,2014-04-12,3,0,7,1,1,0
NA,NA,"N008",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,6639,2014,1646,6533,2014-04-12,4,0,9,0,0,0
NA,NA,"N012",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,6555,2014,1650,6492,2014-04-13,4,0,14,3,1,0
NA,NA,"N013",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",5,4576,2014,1651,4682,2014-04-13,5,0,11,3,1,0
NA,NA,"N016",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",4,4873,2014,1654,4960,2014-04-16,4,0,7,0,0,0
NA,NA,"N020",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,5407,2014,1658,6793,2014-04-17,2,0,2,0,0,0
NA,NA,"N015",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,7011,2014,1653,7264,2014-04-18,4,0,12,0,0,0
NA,NA,"N023",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",3,4933,2014,1661,5202,2014-04-20,4,0,13,0,0,0
NA,NA,"N022",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",2,6643,2014,1660,6260,2014-04-20,3,2,10,3,1,1
NA,NA,"N021",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",NA,6967,2014,1659,6562,2014-04-19,5,0,10,0,0,0
