"ID","Age","Year","BroodName","SocialDadID","FWPO","FEPO","FTO","F_EPP_brood","F_total_Brood_number","Number_Broods_with_Partner"
4905,1,2011,"K128",4109,3,1,4,1,2,2
4909,1,2011,"K103",5644,0,3,3,1,1,1
4927,1,2011,"K024",4906,2,0,2,0,1,1
4933,2,2012,"L016",5202,3,0,3,0,7,7
4933,2,2012,"L062",5202,4,0,4,0,7,7
4933,2,2012,"L099",5202,4,0,4,0,7,7
4933,3,2013,"M017",5202,4,1,5,1,7,7
4933,3,2013,"M099",5202,4,1,5,1,7,7
4933,4,2014,"N023",5202,4,0,4,0,7,7
4933,4,2014,"N107",5202,5,0,5,0,7,7
4942,1,2011,"K080",3496,4,0,4,0,1,1
4944,1,2011,"K101",4072,0,3,3,1,6,1
4944,2,2012,"L034",4722,3,0,3,0,6,5
4944,2,2012,"L048",4722,5,0,5,0,6,5
4944,2,2012,"L088",4722,3,1,4,1,6,5
4944,3,2013,"M104",4722,4,0,4,0,6,5
4944,3,2013,"M169",4722,3,0,3,0,6,5
4947,1,2011,"K033",4914,2,0,2,0,3,3
4947,1,2011,"K085",4914,3,1,4,1,3,3
4947,1,2011,"K136",4914,3,0,3,0,3,3
4961,1,2011,"K096",5032,3,0,3,0,12,1
4961,1,2011,"K134",4686,4,0,4,0,12,1
4961,2,2012,"L012",4960,2,2,4,1,12,7
4961,2,2012,"L043",4960,3,0,3,0,12,7
4961,2,2012,"L074",4960,4,0,4,0,12,7
4961,3,2013,"M006",4960,3,0,3,0,12,7
4961,3,2013,"M060",4960,3,1,4,1,12,7
4961,3,2013,"M124",4960,4,0,4,0,12,7
4961,3,2013,"M178",4960,3,1,4,1,12,7
4961,4,2014,"N006",7267,4,0,4,0,12,3
4961,4,2014,"N116",7267,4,0,4,0,12,3
4961,4,2014,"N197",7267,4,0,4,0,12,3
4963,1,2011,"K115",4868,3,0,3,0,5,1
4963,2,2012,"L008",5468,2,2,4,1,5,1
4963,2,2012,"L041",5449,2,1,3,1,5,2
4963,2,2012,"L077",5449,3,1,4,1,5,2
4963,3,2013,"M121",6386,4,0,4,0,5,1
4965,1,2011,"K111",4812,0,4,4,1,6,1
4965,2,2012,"L066",5314,3,1,4,1,6,3
4965,3,2013,"M028",5314,2,1,3,1,6,3
4965,3,2013,"M112",5314,5,0,5,0,6,3
4965,4,2014,"N046",6503,2,1,3,1,6,2
4965,4,2014,"N136",6503,2,0,2,0,6,2
4967,1,2011,"K016",4649,3,0,3,0,15,1
4967,1,2011,"K077",4768,4,0,4,0,15,3
4967,1,2011,"K125",4768,4,1,5,1,15,3
4967,2,2012,"L019",4768,5,0,5,0,15,3
4967,2,2012,"L063",5517,1,2,3,1,15,2
4967,2,2012,"L095",5517,3,0,3,0,15,2
4967,3,2013,"M007",5461,4,0,4,0,15,6
4967,3,2013,"M043",5461,5,0,5,0,15,6
4967,3,2013,"M123",5461,2,1,3,1,15,6
4967,4,2014,"N005",5461,5,0,5,0,15,6
4967,4,2014,"N059",5461,2,2,4,1,15,6
4967,4,2014,"N152",5461,4,0,4,0,15,6
4967,5,2015,"O005",7267,4,0,4,0,15,3
4967,5,2015,"O030",7267,5,0,5,0,15,3
4967,5,2015,"O077",7267,2,3,5,1,15,3
4968,1,2011,"K029",4998,4,0,4,0,3,3
4968,1,2011,"K075",4998,2,2,4,1,3,3
4968,1,2011,"K133",4998,4,0,4,0,3,3
4972,1,2011,"K020",4673,0,4,4,1,3,3
4972,1,2011,"K074",4673,1,2,3,1,3,3
4972,1,2011,"K122",4673,0,3,3,1,3,3
4974,1,2011,"K046",5062,0,2,2,1,2,1
4974,1,2011,"K100",4060,3,1,4,1,2,1
4975,NA,2012,"L013",4991,2,2,4,1,9,2
4975,NA,2012,"L040",4991,0,2,2,1,9,2
4975,NA,2012,"L094",4895,4,0,4,0,9,1
4975,NA,2013,"M020",5461,3,1,4,1,9,2
4975,NA,2013,"M059",5461,4,0,4,0,9,2
4975,NA,2013,"M122",6489,1,3,4,1,9,1
4975,NA,2014,"N044",7267,5,0,5,0,9,3
4975,NA,2014,"N148",7267,4,1,5,1,9,3
4975,NA,2014,"N236",7267,1,1,2,1,9,3
4976,2,2012,"L025",5096,5,0,5,0,10,1
4976,3,2013,"M042",5139,4,0,4,0,10,3
4976,4,2014,"N172",5139,3,1,4,1,10,3
4976,5,2015,"O051",5139,2,0,2,0,10,3
4976,5,2015,"O093",7426,0,4,4,1,10,1
4976,7,2017,"Q081",8707,4,0,4,0,10,3
4976,7,2017,"Q165",8707,3,2,5,1,10,3
4976,7,2017,"Q213",8707,1,2,3,1,10,3
4976,8,2018,"R089",9632,0,4,4,1,10,1
4976,9,2019,"T074",8188,1,3,4,1,10,1
4982,1,2011,"K013",4885,1,2,3,1,3,2
4982,1,2011,"K072",4885,3,0,3,0,3,2
4982,1,2011,"K130",4737,2,1,3,1,3,1
4989,1,2011,"K026",4900,3,0,3,0,2,2
4989,1,2011,"K110",4900,0,2,2,1,2,2
5005,1,2011,"K142",4060,2,1,3,1,1,1
5014,2,2012,"L001",5489,4,0,4,0,8,6
5014,2,2012,"L026",5489,4,0,4,0,8,6
5014,2,2012,"L060",5489,5,0,5,0,8,6
5014,2,2012,"L090",5489,4,0,4,0,8,6
5014,3,2013,"M105",5489,3,0,3,0,8,6
5014,3,2013,"M165",5489,3,0,3,0,8,6
5014,4,2014,"N143",4895,3,1,4,1,8,2
5014,4,2014,"N217",4895,4,0,4,0,8,2
5017,1,2011,"K018",4706,3,0,3,0,2,2
5017,1,2011,"K082",4706,0,3,3,1,2,2
5025,1,2011,"K119",5044,1,1,2,1,4,1
5025,2,2012,"L005",4705,5,0,5,0,4,3
5025,2,2012,"L058",4705,3,2,5,1,4,3
5025,2,2012,"L085",4705,4,0,4,0,4,3
5030,1,2011,"K028",4768,4,0,4,0,1,1
5046,1,2011,"K043",5047,2,0,2,0,2,2
5046,1,2011,"K091",5047,3,1,4,1,2,2
5053,1,2011,"K151",5009,2,0,2,0,1,1
5058,1,2011,"K079",4717,5,0,5,0,1,1
5063,1,2011,"K138",4758,4,0,4,0,1,1
5067,1,2011,"K051",4868,5,0,5,0,6,1
5067,2,2012,"L009",5623,4,0,4,0,6,3
5067,2,2012,"L053",5623,4,0,4,0,6,3
5067,2,2012,"L089",5623,2,0,2,0,6,3
5067,3,2013,"M001",5031,4,0,4,0,6,2
5067,3,2013,"M045",5031,3,1,4,1,6,2
5093,1,2012,"L027",4682,2,1,3,1,6,6
5093,1,2012,"L065",4682,4,0,4,0,6,6
5093,1,2012,"L086",4682,2,2,4,1,6,6
5093,2,2013,"M010",4682,3,0,3,0,6,6
5093,2,2013,"M079",4682,2,0,2,0,6,6
5093,2,2013,"M147",4682,4,0,4,0,6,6
5134,1,2012,"L038",5107,5,0,5,0,2,2
5134,1,2012,"L079",5107,2,0,2,0,2,2
5136,NA,2012,"L098",5004,2,1,3,1,1,1
5140,1,2012,"L020",5593,1,3,4,1,9,1
5140,1,2012,"L050",4895,3,0,3,0,9,8
5140,1,2012,"L091",4895,4,0,4,0,9,8
5140,2,2013,"M008",4895,4,0,4,0,9,8
5140,2,2013,"M072",4895,3,1,4,1,9,8
5140,2,2013,"M145",4895,3,0,3,0,9,8
5140,3,2014,"N034",4895,3,2,5,1,9,8
5140,3,2014,"N117",4895,5,0,5,0,9,8
5140,3,2014,"N201",4895,3,0,3,0,9,8
5214,1,2012,"L037",4757,3,0,3,0,5,5
5214,1,2012,"L075",4757,5,0,5,0,5,5
5214,2,2013,"M076",4757,3,0,3,0,5,5
5214,2,2013,"M143",4757,4,1,5,1,5,5
5214,3,2014,"N182",4757,4,0,4,0,5,5
5284,1,2012,"L011",3764,3,0,3,0,21,9
5284,1,2012,"L051",3764,1,2,3,1,21,9
5284,1,2012,"L083",3764,1,2,3,1,21,9
5284,2,2013,"M005",3764,3,1,4,1,21,9
5284,2,2013,"M094",3764,4,1,5,1,21,9
5284,2,2013,"M155",3764,4,1,5,1,21,9
5284,3,2014,"N025",3764,3,1,4,1,21,9
5284,3,2014,"N099",3764,3,2,5,1,21,9
5284,3,2014,"N181",3764,1,2,3,1,21,9
5284,4,2015,"O015",7900,3,0,3,0,21,4
5284,4,2015,"O070",7900,3,1,4,1,21,4
5284,4,2015,"O100",7900,3,0,3,0,21,4
5284,5,2016,"P043",7900,4,0,4,0,21,4
5284,5,2016,"P088",4896,4,0,4,0,21,3
5284,5,2016,"P122",4896,2,1,3,1,21,3
5284,6,2017,"Q030",4896,3,0,3,0,21,3
5284,6,2017,"Q118",9267,3,0,3,0,21,5
5284,6,2017,"Q192",9267,2,1,3,1,21,5
5284,7,2018,"R013",9267,4,0,4,0,21,5
5284,7,2018,"R064",9267,3,0,3,0,21,5
5284,7,2018,"R130",9267,1,2,3,1,21,5
5294,1,2012,"L002",4943,3,1,4,1,10,8
5294,1,2012,"L032",4943,3,0,3,0,10,8
5294,1,2012,"L078",4943,4,0,4,0,10,8
5294,2,2013,"M004",4943,1,2,3,1,10,8
5294,2,2013,"M032",4943,2,0,2,0,10,8
5294,2,2013,"M168",4943,3,0,3,0,10,8
5294,3,2014,"N007",4943,2,2,4,1,10,8
5294,3,2014,"N089",4943,3,0,3,0,10,8
5294,3,2014,"N168",6969,2,3,5,1,10,1
5294,3,2014,"N238",7266,4,0,4,0,10,1
5407,1,2012,"L030",5517,3,1,4,1,10,1
5407,1,2012,"L073",4991,2,0,2,0,10,1
5407,2,2013,"M138",6461,0,2,2,1,10,1
5407,3,2014,"N020",6793,2,1,3,1,10,1
5407,3,2014,"N087",7154,4,0,4,0,10,2
5407,3,2014,"N183",7154,3,0,3,0,10,2
5407,4,2015,"O009",5675,3,1,4,1,10,4
5407,4,2015,"O031",5675,2,2,4,1,10,4
5407,4,2015,"O063",5675,3,0,3,0,10,4
5407,4,2015,"O079",5675,4,0,4,0,10,4
5410,1,2012,"L049",5466,3,0,3,0,4,4
5410,1,2012,"L080",5466,1,2,3,1,4,4
5410,2,2013,"M019",5466,3,0,3,0,4,4
5410,2,2013,"M102",5466,3,1,4,1,4,4
5428,1,2012,"L021",4896,4,1,5,1,1,1
5589,1,2012,"L031",5616,5,0,5,0,10,8
5589,1,2012,"L071",5616,4,0,4,0,10,8
5589,2,2013,"M016",5616,4,1,5,1,10,8
5589,2,2013,"M055",5616,5,0,5,0,10,8
5589,2,2013,"M131",5616,3,0,3,0,10,8
5589,3,2014,"N014",5616,3,0,3,0,10,8
5589,3,2014,"N064",5616,4,1,5,1,10,8
5589,3,2014,"N154",5616,5,0,5,0,10,8
5589,3,2014,"N239",6923,2,0,2,0,10,2
5589,4,2015,"O007",6923,3,0,3,0,10,2
5598,1,2012,"L035",5359,4,0,4,0,5,5
5598,1,2012,"L061",5359,4,0,4,0,5,5
5598,1,2012,"L096",5359,4,0,4,0,5,5
5598,2,2013,"M011",5359,4,0,4,0,5,5
5598,2,2013,"M056",5359,2,2,4,1,5,5
5625,1,2012,"L029",5195,3,1,4,1,9,9
5625,1,2012,"L069",5195,4,0,4,0,9,9
5625,2,2013,"M068",5195,1,2,3,1,9,9
5625,2,2013,"M132",5195,3,1,4,1,9,9
5625,3,2014,"N050",5195,1,2,3,1,9,9
5625,3,2014,"N141",5195,1,2,3,1,9,9
5625,3,2014,"N219",5195,3,0,3,0,9,9
5625,4,2015,"O047",5195,3,1,4,1,9,9
5625,4,2015,"O084",5195,3,0,3,0,9,9
5678,1,2012,"L054",5311,1,0,1,0,2,1
5678,3,2014,"N228",6455,1,2,3,1,2,1
6238,NA,2012,"L046",6240,4,0,4,0,5,5
6238,NA,2012,"L070",6240,3,0,3,0,5,5
6238,NA,2013,"M013",6240,5,0,5,0,5,5
6238,NA,2013,"M098",6240,3,1,4,1,5,5
6238,NA,2013,"M162",6240,2,1,3,1,5,5
6245,NA,2012,"L064",5031,3,1,4,1,2,1
6245,NA,2015,"O044",6687,4,0,4,0,2,1
6250,1,2013,"M014",6517,2,1,3,1,6,2
6250,1,2013,"M080",6517,3,0,3,0,6,2
6250,2,2014,"N101",6532,1,3,4,1,6,2
6250,2,2014,"N187",6532,4,0,4,0,6,2
6250,3,2015,"O004",6862,4,0,4,0,6,1
6250,3,2015,"O058",6517,2,1,3,1,6,1
6267,1,2013,"M027",6433,2,0,2,0,5,2
6267,1,2013,"M101",6433,1,2,3,1,5,2
6267,2,2014,"N091",6270,1,1,2,1,5,3
6267,2,2014,"N133",6270,4,1,5,1,5,3
6267,2,2014,"N216",6270,1,1,2,1,5,3
6269,1,2013,"M050",6270,3,0,3,0,3,3
6269,1,2013,"M106",6270,1,3,4,1,3,3
6269,2,2014,"N035",6270,4,0,4,0,3,3
6290,1,2013,"M021",5393,4,0,4,0,10,3
6290,1,2013,"M093",5393,3,0,3,0,10,3
6290,1,2013,"M146",5393,2,2,4,1,10,3
6290,2,2014,"N082",7268,3,0,3,0,10,2
6290,2,2014,"N166",7268,3,0,3,0,10,2
6290,2,2014,"N240",5202,1,2,3,1,10,1
6290,3,2015,"O001",6902,4,0,4,0,10,2
6290,3,2015,"O036",6902,3,0,3,0,10,2
6290,3,2015,"O068",5466,5,0,5,0,10,2
6290,3,2015,"O097",5466,4,0,4,0,10,2
6316,1,2013,"M066",6376,3,0,3,0,10,1
6316,1,2013,"M154",6344,3,1,4,1,10,3
6316,2,2014,"N049",6344,3,0,3,0,10,3
6316,2,2014,"N147",6344,2,2,4,1,10,3
6316,3,2015,"O055",6927,3,1,4,1,10,2
6316,3,2015,"O090",6927,4,0,4,0,10,2
6316,4,2016,"P014",6517,3,1,4,1,10,4
6316,4,2016,"P089",6517,3,1,4,1,10,4
6316,4,2016,"P126",6517,3,0,3,0,10,4
6316,5,2017,"Q188",6517,2,1,3,1,10,4
6317,1,2013,"M071",5593,4,0,4,0,5,2
6317,1,2013,"M153",5593,2,2,4,1,5,2
6317,2,2014,"N026",5466,3,1,4,1,5,3
6317,2,2014,"N112",5466,3,0,3,0,5,3
6317,2,2014,"N203",5466,2,2,4,1,5,3
6321,1,2013,"M036",5517,2,2,4,1,5,5
6321,1,2013,"M114",5517,3,2,5,1,5,5
6321,2,2014,"N002",5517,1,2,3,1,5,5
6321,2,2014,"N081",5517,5,0,5,0,5,5
6321,2,2014,"N173",5517,2,0,2,0,5,5
6323,1,2013,"M150",5623,2,1,3,1,3,1
6323,2,2014,"N092",6533,2,2,4,1,3,2
6323,2,2014,"N193",6533,3,1,4,1,3,2
6370,1,2013,"M069",5311,2,2,4,1,5,3
6370,1,2013,"M133",5311,2,2,4,1,5,3
6370,2,2014,"N055",5311,4,0,4,0,5,3
6370,2,2014,"N241",5253,2,0,2,0,5,1
6370,3,2015,"O027",8188,5,0,5,0,5,1
6374,1,2013,"M136",6532,2,2,4,1,1,1
6384,1,2013,"M077",6509,4,0,4,0,9,4
6384,1,2013,"M163",6509,2,2,4,1,9,4
6384,2,2014,"N033",6509,2,1,3,1,9,4
6384,2,2014,"N137",6509,4,1,5,1,9,4
6384,3,2015,"O023",5424,3,0,3,0,9,2
6384,3,2015,"O071",5424,4,0,4,0,9,2
6384,3,2015,"O104",7793,3,1,4,1,9,1
6384,4,2016,"P002",5195,3,1,4,1,9,2
6384,4,2016,"P078",5195,1,3,4,1,9,2
6387,1,2013,"M148",5202,1,1,2,1,4,1
6387,2,2014,"N048",6969,3,2,5,1,4,2
6387,2,2014,"N103",6969,2,2,4,1,4,2
6387,2,2014,"N164",5202,3,1,4,1,4,1
6392,1,2013,"M063",6344,5,0,5,0,2,1
6392,1,2013,"M119",6280,5,0,5,0,2,1
6415,1,2013,"M134",6377,3,1,4,1,1,1
6420,1,2013,"M088",6455,3,0,3,0,1,1
6421,1,2013,"M107",6501,4,0,4,0,1,1
6451,1,2013,"M037",5623,3,1,4,1,12,1
6451,1,2013,"M118",5048,3,0,3,0,12,1
6451,2,2014,"N039",5623,4,0,4,0,12,3
6451,2,2014,"N144",5623,3,0,3,0,12,3
6451,2,2014,"N226",5623,1,0,1,0,12,3
6451,3,2015,"O056",4929,2,0,2,0,12,1
6451,3,2015,"O089",8188,4,0,4,0,12,6
6451,4,2016,"P029",8188,4,0,4,0,12,6
6451,4,2016,"P076",8188,1,0,1,0,12,6
6451,4,2016,"P097",8188,3,0,3,0,12,6
6451,4,2016,"P143",8188,3,0,3,0,12,6
6451,5,2017,"Q071",8188,3,1,4,1,12,6
6453,1,2013,"M086",6490,4,0,4,0,3,1
6453,1,2013,"M160",5468,2,0,2,0,3,1
6453,2,2014,"N011",7154,1,0,1,0,3,1
6458,1,2013,"M173",6563,2,0,2,0,3,3
6458,2,2014,"N131",6563,4,0,4,0,3,3
6458,2,2014,"N210",6563,1,1,2,1,3,3
6459,1,2013,"M061",6447,2,0,2,0,1,1
6460,1,2013,"M065",6436,3,0,3,0,2,2
6460,1,2013,"M149",6436,3,0,3,0,2,2
6462,1,2013,"M081",6648,3,1,4,1,4,4
6462,1,2013,"M171",6648,1,2,3,1,4,4
6462,2,2014,"N069",6648,4,0,4,0,4,4
6462,2,2014,"N150",6648,3,0,3,0,4,4
6472,4,2016,"P075",7615,3,1,4,1,2,2
6472,4,2016,"P121",7615,1,3,4,1,2,2
6473,1,2013,"M096",6434,0,1,1,1,1,1
6476,1,2013,"M070",6251,4,0,4,0,1,1
6491,1,2013,"M041",6260,1,2,3,1,1,1
6499,1,2013,"M025",5489,2,0,2,0,3,3
6499,1,2013,"M052",5489,0,2,2,1,3,3
6499,1,2013,"M127",5489,3,1,4,1,3,3
6500,1,2013,"M031",5048,2,1,3,1,3,1
6500,1,2013,"M142",6521,3,0,3,0,3,1
6500,2,2014,"N145",6527,3,1,4,1,3,1
6506,1,2013,"M040",6492,4,0,4,0,1,1
6508,2,2014,"N190",7273,3,0,3,0,1,1
6522,1,2013,"M030",5222,3,0,3,0,1,1
6526,1,2013,"M049",6371,1,0,1,0,4,3
6526,1,2013,"M117",6371,3,0,3,0,4,3
6526,1,2013,"M167",6371,1,0,1,0,4,3
6526,2,2014,"N095",6808,0,4,4,1,4,1
6530,2,2014,"N084",6817,2,0,2,0,3,2
6530,2,2014,"N134",6817,5,0,5,0,3,2
6530,2,2014,"N218",7200,4,0,4,0,3,1
6536,2,2014,"N179",6391,3,0,3,0,7,1
6536,3,2015,"O006",7074,4,0,4,0,7,1
6536,3,2015,"O122",7710,2,1,3,1,7,1
6536,4,2016,"P019",7900,5,0,5,0,7,1
6536,4,2016,"P066",9038,5,0,5,0,7,3
6536,4,2016,"P103",9038,4,0,4,0,7,3
6536,5,2017,"Q029",9038,3,0,3,0,7,3
6543,1,2013,"M053",4900,4,0,4,0,4,1
6543,1,2013,"M128",5222,4,0,4,0,4,3
6543,2,2014,"N041",5222,5,0,5,0,4,3
6543,2,2014,"N140",5222,4,1,5,1,4,3
6555,1,2013,"M108",5035,3,0,3,0,13,1
6555,2,2014,"N012",6492,4,0,4,0,13,9
6555,2,2014,"N123",6492,5,0,5,0,13,9
6555,2,2014,"N191",6492,5,0,5,0,13,9
6555,3,2015,"O048",6492,4,0,4,0,13,9
6555,3,2015,"O086",6492,4,0,4,0,13,9
6555,4,2016,"P018",6492,3,2,5,1,13,9
6555,4,2016,"P073",6492,4,0,4,0,13,9
6555,4,2016,"P118",6492,2,0,2,0,13,9
6555,4,2016,"P138",6492,3,0,3,0,13,9
6555,5,2017,"Q067",8480,4,1,5,1,13,2
6555,5,2017,"Q146",8480,1,0,1,0,13,2
6555,6,2018,"R175",9633,3,1,4,1,13,1
6565,1,2013,"M067",6887,1,0,1,0,2,2
6565,1,2013,"M158",6887,2,1,3,1,2,2
6606,1,2013,"M092",6493,1,2,3,1,3,2
6606,1,2013,"M137",6493,3,1,4,1,3,2
6606,2,2014,"N090",6687,5,0,5,0,3,1
6638,1,2013,"M026",5449,3,0,3,0,6,6
6638,1,2013,"M064",5449,4,0,4,0,6,6
6638,1,2013,"M129",5449,3,0,3,0,6,6
6638,2,2014,"N024",5449,2,0,2,0,6,6
6638,2,2014,"N067",5449,3,1,4,1,6,6
6638,2,2014,"N162",5449,5,0,5,0,6,6
6639,2,2014,"N008",6533,4,0,4,0,2,1
6639,2,2014,"N153",6862,2,1,3,1,2,1
6641,2,2014,"N038",5031,4,0,4,0,2,2
6641,2,2014,"N138",5031,1,3,4,1,2,2
6643,1,2013,"M047",6527,3,0,3,0,21,1
6643,1,2013,"M116",6260,4,0,4,0,21,4
6643,2,2014,"N022",6260,3,1,4,1,21,4
6643,2,2014,"N121",6260,3,1,4,1,21,4
6643,2,2014,"N189",6260,4,0,4,0,21,4
6643,3,2015,"O002",7814,4,0,4,0,21,12
6643,3,2015,"O039",7814,2,1,3,1,21,12
6643,3,2015,"O080",7814,4,1,5,1,21,12
6643,4,2016,"P016",7814,4,0,4,0,21,12
6643,4,2016,"P050",7814,2,2,4,1,21,12
6643,4,2016,"P094",7814,2,0,2,0,21,12
6643,4,2016,"P128",7814,1,0,1,0,21,12
6643,4,2016,"P145",7814,3,0,3,0,21,12
6643,5,2017,"Q017",7814,1,0,1,0,21,12
6643,5,2017,"Q056",7814,5,0,5,0,21,12
6643,5,2017,"Q120",7814,3,0,3,0,21,12
6643,5,2017,"Q197",7814,1,0,1,0,21,12
6643,6,2018,"R007",9182,3,0,3,0,21,4
6643,6,2018,"R037",9182,0,1,1,1,21,4
6643,6,2018,"R105",9182,2,1,3,1,21,4
6643,6,2018,"R160",9182,1,2,3,1,21,4
6647,1,2013,"M095",5253,2,3,5,1,3,2
6647,1,2013,"M159",5253,3,2,5,1,3,2
6647,2,2014,"N206",6865,0,2,2,1,3,1
6649,1,2013,"M015",6521,0,4,4,1,6,2
6649,1,2013,"M089",6521,3,2,5,1,6,2
6649,1,2013,"M177",6490,1,1,2,1,6,1
6649,2,2014,"N003",6923,4,0,4,0,6,3
6649,2,2014,"N074",6923,5,0,5,0,6,3
6649,2,2014,"N159",6923,4,0,4,0,6,3
6689,1,2014,"N135",7079,3,0,3,0,2,2
6689,1,2014,"N188",7079,3,0,3,0,2,2
6724,1,2014,"N225",5031,1,0,1,0,13,1
6724,2,2015,"O017",6786,4,0,4,0,13,6
6724,2,2015,"O067",6786,5,0,5,0,13,6
6724,2,2015,"O098",6786,4,0,4,0,13,6
6724,3,2016,"P024",6786,5,0,5,0,13,6
6724,3,2016,"P061",6786,5,0,5,0,13,6
6724,3,2016,"P102",6786,5,0,5,0,13,6
6724,4,2017,"Q001",8906,0,2,2,1,13,6
6724,4,2017,"Q087",8906,4,0,4,0,13,6
6724,4,2017,"Q153",8906,5,0,5,0,13,6
6724,4,2017,"Q212",8906,3,0,3,0,13,6
6724,5,2018,"R016",8906,1,2,3,1,13,6
6724,5,2018,"R140",8906,5,0,5,0,13,6
6755,1,2014,"N176",6832,2,0,2,0,10,1
6755,3,2016,"P092",8715,1,2,3,1,10,3
6755,3,2016,"P131",8715,2,1,3,1,10,3
6755,3,2016,"P140",8715,0,3,3,1,10,3
6755,4,2017,"Q026",8888,1,0,1,0,10,6
6755,4,2017,"Q110",8888,2,2,4,1,10,6
6755,4,2017,"Q207",8888,2,0,2,0,10,6
6755,5,2018,"R027",8888,2,0,2,0,10,6
6755,5,2018,"R098",8888,1,2,3,1,10,6
6755,5,2018,"R163",8888,3,0,3,0,10,6
6767,1,2014,"N018",4900,0,2,2,1,2,2
6767,1,2014,"N096",4900,0,4,4,1,2,2
6774,1,2014,"N158",7274,3,0,3,0,1,1
6776,1,2014,"N170",6924,4,0,4,0,1,1
6795,1,2014,"N118",6894,2,0,2,0,2,2
6795,1,2014,"N202",6894,0,1,1,1,2,2
6812,1,2014,"N167",6435,1,0,1,0,1,1
6845,1,2014,"N108",6280,2,2,4,1,7,2
6845,1,2014,"N198",6280,3,0,3,0,7,2
6845,2,2015,"O054",4900,4,0,4,0,7,5
6845,2,2015,"O085",4900,1,2,3,1,7,5
6845,3,2016,"P012",4900,2,3,5,1,7,5
6845,3,2016,"P083",4900,2,2,4,1,7,5
6845,3,2016,"P116",4900,2,2,4,1,7,5
6870,1,2014,"N212",7271,2,1,3,1,1,1
6871,1,2014,"N053",6816,2,0,2,0,2,2
6871,1,2014,"N156",6816,1,0,1,0,2,2
6884,1,2014,"N056",7060,4,0,4,0,1,1
6888,1,2014,"N097",4722,4,0,4,0,2,2
6888,1,2014,"N186",4722,3,1,4,1,2,2
6897,1,2014,"N151",6841,3,1,4,1,2,1
6897,1,2014,"N208",7046,2,1,3,1,2,1
6907,1,2014,"N105",7113,3,0,3,0,2,2
6907,1,2014,"N215",7113,3,1,4,1,2,2
6919,1,2014,"N192",6806,3,0,3,0,1,1
6920,1,2014,"N029",6902,4,0,4,0,3,3
6920,1,2014,"N126",6902,3,0,3,0,3,3
6920,1,2014,"N209",6902,3,1,4,1,3,3
6930,1,2014,"N065",7203,3,1,4,1,2,2
6930,1,2014,"N171",7203,3,1,4,1,2,2
6935,1,2014,"N073",7046,5,0,5,0,2,1
6935,1,2014,"N169",6808,4,0,4,0,2,1
6946,1,2014,"N110",6688,5,0,5,0,1,1
6952,2,2015,"O049",7710,5,0,5,0,2,1
6952,2,2015,"O087",7877,3,1,4,1,2,1
6955,1,2014,"N030",6927,5,0,5,0,13,3
6955,1,2014,"N127",6927,4,0,4,0,13,3
6955,1,2014,"N213",6927,3,1,4,1,13,3
6955,2,2015,"O010",6924,3,1,4,1,13,10
6955,2,2015,"O060",6924,5,0,5,0,13,10
6955,2,2015,"O094",6924,2,3,5,1,13,10
6955,3,2016,"P020",6924,5,0,5,0,13,10
6955,3,2016,"P065",6924,4,1,5,1,13,10
6955,3,2016,"P110",6924,4,1,5,1,13,10
6955,4,2017,"Q025",6924,4,0,4,0,13,10
6955,4,2017,"Q103",6924,4,0,4,0,13,10
6955,4,2017,"Q185",6924,3,0,3,0,13,10
6955,5,2018,"R084",6924,2,0,2,0,13,10
6967,1,2014,"N021",6562,5,0,5,0,6,3
6967,1,2014,"N119",6562,4,1,5,1,6,3
6967,1,2014,"N207",6562,1,2,3,1,6,3
6967,2,2015,"O014",7160,5,0,5,0,6,3
6967,2,2015,"O062",7160,4,1,5,1,6,3
6967,2,2015,"O095",7160,0,4,4,1,6,3
6974,1,2014,"N157",6790,2,1,3,1,12,1
6974,2,2015,"O018",6921,3,1,4,1,12,11
6974,2,2015,"O064",6921,1,2,3,1,12,11
6974,2,2015,"O101",6921,2,0,2,0,12,11
6974,3,2016,"P023",6921,2,0,2,0,12,11
6974,3,2016,"P042",6921,4,1,5,1,12,11
6974,3,2016,"P095",6921,4,0,4,0,12,11
6974,3,2016,"P133",6921,1,3,4,1,12,11
6974,4,2017,"Q014",6921,0,1,1,1,12,11
6974,4,2017,"Q039",6921,4,0,4,0,12,11
6974,4,2017,"Q116",6921,1,0,1,0,12,11
6974,4,2017,"Q169",6921,3,1,4,1,12,11
6976,1,2014,"N068",6436,5,0,5,0,2,2
6976,1,2014,"N125",6436,4,1,5,1,2,2
6977,1,2014,"N146",6581,3,1,4,1,1,1
6987,1,2014,"N120",6386,3,0,3,0,2,2
6987,1,2014,"N220",6386,3,0,3,0,2,2
6991,1,2014,"N062",6377,3,0,3,0,2,2
6991,1,2014,"N149",6377,2,2,4,1,2,2
6994,1,2014,"N165",7002,4,0,4,0,1,1
7011,1,2014,"N015",7264,4,0,4,0,3,3
7011,1,2014,"N129",7264,5,0,5,0,3,3
7011,1,2014,"N205",7264,3,1,4,1,3,3
7022,NA,2013,"M100",7024,1,2,3,1,1,1
7034,1,2014,"N080",6816,0,4,4,1,1,1
7040,1,2014,"N051",6833,5,0,5,0,3,2
7040,1,2014,"N163",6833,4,0,4,0,3,2
7040,2,2015,"O042",6887,5,0,5,0,3,1
7075,1,2014,"N061",6944,0,3,3,1,1,1
7086,1,2014,"N114",6690,3,0,3,0,1,1
