"ID","Female_total_EPO_clutches","BroodName","Cohort","SocialDadID","FWPO","FEPO","FTO","FPercentEP","F_EPP_brood","F_total_Brood_number","F_total_Partner_number","Number_Broods_with_Partner","F_Percent_clutch_EP","Sex","Age","Dam","BroodRef","EventDate","male_brood_WPO","male_brood_EPO","Male_Year_WPO","Male_Year_EPO","M_EPP_Year","M_EPP_brood"
3764,NA,"I045",2009,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4028,1113,2009-06-17,3,0,5,1,1,0
4087,NA,"I046",2009,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4013,1114,2009-06-18,3,0,7,0,0,0
4117,NA,"I047",2009,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4078,1115,2009-06-18,3,0,7,0,0,0
3442,NA,"I048",2009,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,4037,1116,2009-06-19,3,0,7,0,0,0
3717,NA,"I050",2009,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",2,4062,1118,2009-06-22,4,0,13,0,0,0
3445,NA,"I051",2009,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,927,1119,2009-06-23,1,0,2,0,0,0
3496,NA,"I052",2009,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,3050,1120,2009-06-26,3,1,6,4,1,1
4029,NA,"I054",2009,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4049,1122,2009-07-05,1,0,3,0,0,0
4039,NA,"I056",2009,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4511,1124,2009-07-11,2,0,5,0,0,0
3359,NA,"I057",2009,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"1",3,3302,1125,2009-07-09,2,0,7,2,1,0
2605,NA,"I058",2009,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",4,4084,1126,2009-07-12,1,2,4,4,1,1
3684,NA,"I060",2009,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4034,1128,2009-07-20,2,0,6,3,1,0
3285,NA,"I061",2009,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,4069,1129,2009-07-20,1,1,7,6,1,1
3450,NA,"I062",2009,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",3,4059,1130,2009-07-21,2,0,9,0,0,0
3359,NA,"J001",2010,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"1",4,3302,1132,2010-04-07,4,3,9,6,1,1
4109,NA,"J002",2010,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4760,1133,2010-04-10,2,0,4,0,0,0
4072,NA,"J012",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,3395,1143,2010-04-14,4,0,13,1,1,0
4757,NA,"J013",2010,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",1,4084,1144,2010-04-23,2,0,5,0,0,0
4682,NA,"J014",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4744,1145,2010-04-22,4,0,9,0,0,0
4071,NA,"J015",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4078,1146,2010-04-23,4,0,12,0,0,0
3370,NA,"J023",2010,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",4,4110,1154,2010-05-12,2,0,2,0,0,0
3359,NA,"J024",2010,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"1",4,3302,1155,2010-05-17,3,1,9,6,1,1
4039,NA,"J025",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4049,1156,2010-05-17,2,0,5,0,0,0
4753,NA,"J026",2010,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4037,1157,2010-05-17,4,0,5,0,0,0
4072,NA,"J027",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,3395,1158,2010-05-16,1,0,13,1,1,0
3764,NA,"J028",2010,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4759,1159,2010-05-10,1,1,6,1,1,1
3450,NA,"J031",2010,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",4,4059,1163,2010-05-21,4,0,6,1,1,0
4119,NA,"J032",2010,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4723,1164,2010-05-24,4,0,5,0,0,0
3717,NA,"J033",2010,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4062,1165,2010-05-21,2,0,5,0,0,0
4070,NA,"J034",2010,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4739,1166,2010-05-23,2,0,5,0,0,0
4109,NA,"J035",2010,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4760,1167,2010-05-19,2,0,4,0,0,0
4757,NA,"J037",2010,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",1,4084,1168,2010-05-29,1,0,5,0,0,0
4071,NA,"J040",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4078,1171,2010-06-01,5,0,12,0,0,0
4682,NA,"J041",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4744,1172,2010-06-02,2,0,9,0,0,0
4664,NA,"J042",2010,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,4619,1173,2010-06-05,5,0,12,0,0,0
4072,NA,"J043",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,3395,1174,2010-06-08,5,1,13,1,1,1
4573,NA,"J044",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4754,1175,2010-06-09,3,0,3,0,0,0
3764,NA,"J045",2010,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4759,1176,2010-06-20,5,0,6,1,1,0
4757,NA,"J046",2010,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",1,4084,1177,2010-06-23,2,0,5,0,0,0
3450,NA,"J048",2010,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",4,4059,1179,2010-06-24,1,1,6,1,1,1
3684,NA,"J049",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",3,4380,1180,2010-06-24,2,2,2,5,1,1
4753,NA,"J050",2010,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4037,1181,2010-06-24,1,0,5,0,0,0
4722,NA,"J051",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4049,1182,2010-06-25,4,0,4,0,0,0
3496,NA,"J053",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",4,3395,1184,2010-06-30,3,0,3,5,1,0
4070,NA,"J054",2010,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4739,1185,2010-06-30,3,0,5,0,0,0
3359,NA,"J056",2010,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"1",4,3302,1187,2010-06-22,2,1,9,6,1,1
3717,NA,"J057",2010,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4062,1188,2010-07-02,3,0,5,0,0,0
4071,NA,"J058",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4078,1189,2010-07-07,3,0,12,0,0,0
4682,NA,"J059",2010,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4744,1190,2010-07-10,3,0,9,0,0,0
3445,NA,"J060",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",4,4689,1191,2010-07-12,2,0,2,0,0,0
4664,NA,"J061",2010,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,4619,1192,2010-07-14,2,0,12,0,0,0
4119,NA,"J063",2010,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4723,1194,2010-07-01,1,0,5,0,0,0
3450,NA,"J064",2010,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",4,4059,1195,2010-07-28,1,0,6,1,1,0
4745,NA,"J065",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4679,1196,2010-07-10,1,0,1,0,0,0
4039,NA,"J066",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4721,1197,2010-07-17,3,0,5,0,0,0
4072,NA,"J067",2010,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,3395,1198,2010-07-22,3,0,13,1,1,0
4664,NA,"J020",2010,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,4619,1151,2010-04-29,5,0,12,0,0,0
4847,NA,"K114",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4862,1316,2011-06-29,4,0,6,0,0,0
4868,NA,"K115",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4963,1317,2011-07-01,3,0,8,0,0,0
4907,NA,"K002",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4854,1202,2011-04-11,3,0,7,0,0,0
4757,NA,"K003",2011,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,4084,1203,2011-04-14,1,0,4,10,1,0
4735,NA,"K004",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4585,1204,2011-04-15,4,0,5,1,1,0
3359,NA,"K008",2011,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"1",5,3302,1208,2011-04-02,2,3,8,3,1,1
4664,NA,"K011",2011,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",2,4619,1211,2011-04-13,5,0,5,0,0,0
4895,NA,"K012",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4062,1212,2011-04-11,4,0,4,0,0,0
4885,NA,"K013",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4982,1213,2011-04-13,1,0,4,1,1,0
3764,NA,"K014",2011,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",4,4759,1214,2011-04-13,3,0,10,0,0,0
4686,NA,"K015",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4739,1215,2011-04-15,2,0,7,0,0,0
4649,NA,"K016",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4967,1216,2011-04-13,3,0,3,6,1,0
4753,NA,"K017",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4049,1217,2011-04-14,2,0,3,1,1,0
4706,NA,"K018",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,5017,1218,2011-04-15,3,0,3,0,0,0
4109,NA,"K021",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,4905,1221,2011-04-17,3,2,6,3,1,1
4765,NA,"K022",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4858,1222,2011-04-17,5,0,9,0,0,0
4906,NA,"K024",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4927,1224,2011-04-18,2,0,2,0,0,0
4852,NA,"K025",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4863,1225,2011-04-18,4,0,8,0,0,0
4852,NA,"K025",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,4864,1225,2011-04-18,4,0,8,0,0,0
4996,NA,"K027",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4872,1226,2011-04-18,3,0,7,0,0,0
4768,NA,"K028",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,5030,1227,2011-04-18,4,0,12,1,1,0
4998,NA,"K029",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4968,1295,2011-04-18,4,0,10,1,1,0
4722,NA,"K031",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4110,1230,2011-04-16,4,1,8,1,1,1
4914,NA,"K033",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4947,1232,2011-04-19,2,0,8,1,1,0
4960,NA,"K036",2011,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,4873,1235,2011-04-20,4,0,12,0,0,0
4070,NA,"K042",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,4830,1241,2011-04-17,1,0,5,2,1,0
5047,NA,"K043",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,5046,1242,2011-04-19,2,0,5,0,0,0
4900,NA,"K026",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4989,1243,2011-04-28,3,1,3,1,1,1
5623,NA,"K044",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4864,1244,2011-04-26,2,0,2,5,1,0
3359,NA,"K050",2011,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"1",5,3302,1250,2011-05-08,4,0,8,3,1,0
4868,NA,"K051",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,5067,1251,2011-05-09,5,0,8,0,0,0
3684,NA,"K054",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",4,4723,1254,2011-05-14,2,0,4,0,0,0
4847,NA,"K057",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4862,1257,2011-05-16,2,0,6,0,0,0
4757,NA,"K061",2011,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,4084,1261,2011-05-23,2,6,4,10,1,1
4852,NA,"K065",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4863,1265,2011-05-28,4,0,8,0,0,0
4765,NA,"K067",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4858,1267,2011-05-30,4,0,9,0,0,0
3764,NA,"K068",2011,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",4,4759,1268,2011-05-29,4,0,10,0,0,0
4735,NA,"K070",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4585,1270,2011-05-30,1,1,5,1,1,1
4722,NA,"K071",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4110,1271,2011-05-30,3,0,8,1,1,0
4885,NA,"K072",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4982,1272,2011-05-31,3,1,4,1,1,1
4673,NA,"K074",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4972,1274,2011-05-31,1,0,1,0,0,0
4998,NA,"K075",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4968,1275,2011-05-31,2,1,10,1,1,1
4960,NA,"K076",2011,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,4873,1276,2011-06-01,4,0,12,0,0,0
4768,NA,"K077",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4967,1277,2011-05-31,4,1,12,1,1,1
4717,NA,"K079",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,5058,1279,2011-05-30,5,0,5,0,0,0
3496,NA,"K080",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",5,4942,1280,2011-06-01,4,1,4,3,1,1
4996,NA,"K081",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4872,1281,2011-06-02,4,0,7,0,0,0
4686,NA,"K084",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4739,1284,2011-06-03,1,0,7,0,0,0
4914,NA,"K085",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4947,1285,2011-06-02,3,0,8,1,1,0
5050,NA,"K088",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4867,1296,2011-05-29,3,0,6,0,0,0
5047,NA,"K091",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,5046,1291,2011-06-07,3,0,5,0,0,0
4070,NA,"K093",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,4830,1293,2011-06-08,4,2,5,2,1,1
5032,NA,"K096",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4961,1298,2011-06-01,3,0,3,0,0,0
4060,NA,"K100",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",3,4974,1302,2011-06-16,3,0,5,2,1,0
3359,NA,"K104",2011,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"1",5,3302,1306,2011-06-20,2,0,8,3,1,0
3684,NA,"K109",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",4,4723,1311,2011-06-23,2,0,4,0,0,0
4907,NA,"K112",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4854,1314,2011-06-25,4,0,7,0,0,0
4757,NA,"K118",2011,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",2,4084,1320,2011-07-04,1,4,4,10,1,1
5044,NA,"K119",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,5025,1321,2011-07-04,1,0,1,3,1,0
4960,NA,"K121",2011,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,4873,1323,2011-07-08,4,0,12,0,0,0
4768,NA,"K125",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4967,1327,2011-07-06,4,0,12,1,1,0
4753,NA,"K126",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4049,1328,2011-07-07,1,0,3,1,1,0
4109,NA,"K128",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",3,4905,1330,2011-07-08,3,0,6,3,1,0
4737,NA,"K130",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4982,1332,2011-07-09,2,1,2,3,1,1
3764,NA,"K131",2011,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",4,4759,1333,2011-07-08,3,0,10,0,0,0
4722,NA,"K132",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4110,1334,2011-07-10,1,0,8,1,1,0
4998,NA,"K133",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4968,1335,2011-07-10,4,0,10,1,1,0
4686,NA,"K134",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4961,1336,2011-07-13,4,0,7,0,0,0
4914,NA,"K136",2011,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4947,1338,2011-07-16,3,0,8,1,1,0
4758,NA,"K138",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,5063,1340,2011-07-17,4,0,4,0,0,0
4060,NA,"K142",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",3,5005,1344,2011-07-21,2,0,5,2,1,0
5050,NA,"K143",2011,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4867,1345,2011-07-22,3,0,6,0,0,0
5009,NA,"K151",2011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,5053,1353,2011-07-29,2,0,2,0,0,0
5489,NA,"L001",2012,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",1,5014,1358,2012-04-29,4,0,17,0,0,0
4943,NA,"L002",2012,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",2,5294,1359,2012-05-08,3,0,10,5,1,0
4900,NA,"L003",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4084,1360,2012-05-10,2,1,7,3,1,1
5031,NA,"L006",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4862,1363,2012-05-13,3,0,6,0,0,0
4705,NA,"L005",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",3,5025,1362,2012-05-13,5,1,12,1,1,1
4682,NA,"L007",2012,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,4576,1364,2012-05-15,5,3,17,4,1,1
5468,NA,"L008",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4963,1365,2012-05-16,2,0,2,0,0,0
5096,NA,"L025",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4976,1382,2012-05-09,5,0,5,0,0,0
5871,NA,"L010",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4663,1367,2012-05-17,5,0,14,1,1,0
3764,NA,"L011",2012,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",5,5284,1368,2012-05-17,3,0,5,1,1,0
5623,NA,"L009",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,5067,1366,2012-05-16,4,0,10,0,0,0
4960,NA,"L012",2012,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",2,4961,1369,2012-05-19,2,4,10,7,1,1
5202,NA,"L016",2012,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",1,4933,1373,2012-05-19,3,0,11,1,1,0
4991,NA,"L013",2012,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",2,4975,1370,2012-05-19,2,2,7,2,1,1
4768,NA,"L015",2012,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,4059,1372,2012-05-19,1,0,13,0,0,0
4991,NA,"L014",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,4739,1371,2012-05-19,3,0,7,2,1,0
5593,NA,"L020",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,5140,1377,2012-05-20,1,0,1,0,0,0
5675,NA,"L017",2012,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",1,4872,1374,2012-05-20,3,0,11,1,1,0
5437,NA,"L018",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,4723,1375,2012-05-20,4,0,4,0,0,0
4960,NA,"L022",2012,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",2,4873,1379,2012-05-21,1,0,10,7,1,0
4768,NA,"L019",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4967,1376,2012-05-20,5,0,13,0,0,0
4896,NA,"L021",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,5428,1378,2012-05-20,4,0,4,0,0,0
5489,NA,"L026",2012,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",1,5014,1383,2012-05-28,4,0,17,0,0,0
4682,NA,"L027",2012,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",3,5093,1384,2012-06-01,2,0,17,4,1,0
4943,NA,"L032",2012,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",2,5294,1389,2012-06-17,3,2,10,5,1,1
5517,NA,"L030",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",NA,5407,1388,2012-06-04,3,0,7,0,0,0
5359,NA,"L035",2012,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,5598,1392,2012-06-04,4,1,12,1,1,1
5195,NA,"L029",2012,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",1,5625,1386,2012-06-05,3,0,7,0,0,0
4722,NA,"L034",2012,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4944,1391,2012-06-06,3,4,11,4,1,1
5616,NA,"L031",2012,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",1,5589,1387,2012-06-05,5,0,9,0,0,0
5107,NA,"L038",2012,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,5134,1395,2012-06-14,5,0,7,0,0,0
4900,NA,"L036",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4084,1393,2012-06-14,3,0,7,3,1,0
5393,NA,"L039",2012,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4873,1396,2012-06-15,4,0,5,0,0,0
4757,NA,"L037",2012,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,5214,1394,2012-06-14,3,0,8,1,1,0
5449,NA,"L041",2012,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4963,1398,2012-06-19,2,0,5,0,0,0
6240,NA,"L046",2012,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,6238,1403,2012-06-23,4,0,7,0,0,0
5311,NA,"L054",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",1,5678,1411,2012-06-28,1,0,1,0,0,0
4705,NA,"L058",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",3,5025,1415,2012-06-23,3,0,12,1,1,0
5048,NA,"L047",2012,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4898,1404,2012-06-23,2,0,7,1,1,0
5466,NA,"L049",2012,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"1",1,5410,1406,2012-06-25,3,0,4,2,1,0
4722,NA,"L048",2012,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",3,4944,1405,2012-06-24,5,0,11,4,1,0
4682,NA,"L052",2012,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",3,4576,1409,2012-06-26,4,1,17,4,1,1
3764,NA,"L051",2012,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",5,5284,1408,2012-06-25,1,0,5,1,1,0
4895,NA,"L050",2012,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",2,5140,1407,2012-06-25,3,2,11,11,1,1
5623,NA,"L053",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,5067,1410,2012-06-28,4,0,10,0,0,0
5202,NA,"L062",2012,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",1,4933,1419,2012-06-29,4,0,11,1,1,0
5669,NA,"L056",2012,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4723,1413,2012-06-30,5,0,7,0,0,0
5359,NA,"L061",2012,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,5598,1418,2012-07-01,4,0,12,1,1,0
5675,NA,"L055",2012,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",1,4872,1412,2012-06-30,5,1,11,1,1,1
4768,NA,"L057",2012,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",2,4059,1414,2012-06-30,3,0,13,0,0,0
5489,NA,"L060",2012,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",1,5014,1417,2012-07-01,5,0,17,0,0,0
4960,NA,"L043",2012,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"1",2,4961,1400,2012-06-23,3,0,10,7,1,0
5031,NA,"L064",2012,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1",2,6245,1421,2012-07-04,3,0,6,0,0,0
5517,NA,"L063",2012,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",NA,4967,1420,2012-07-04,1,0,7,0,0,0
5871,NA,"L068",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",2,4663,1425,2012-06-20,4,0,14,1,1,0
4682,NA,"L065",2012,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"1",3,5093,1422,2012-07-08,4,0,17,4,1,0
5314,NA,"L066",2012,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"1",1,4965,1423,2012-07-11,3,0,3,0,0,0
5195,NA,"L069",2012,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"1",1,5625,1426,2012-07-15,4,0,7,0,0,0
6240,NA,"L070",2012,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"1",NA,6238,1427,2012-07-17,3,0,7,0,0,0
5616,NA,"L071",2012,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"1",1,5589,1428,2012-07-18,4,0,9,0,0,0
5393,NA,"L072",2012,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"1",1,4873,1429,2012-07-22,1,0,5,0,0,0
