"ID","Female_total_EPO_clutches","BroodName","Cohort","SocialDadID","FWPO","FEPO","FTO","FPercentEP","F_EPP_brood","F_total_Brood_number","F_total_Partner_number","Number_Broods_with_Partner","F_Percent_clutch_EP","Sex","Age"
6384,6,"N033",2014,6509,2,1,3,0.333333333333333,1,9,9,4,0.666666666666667,"0",2
6384,6,"N137",2014,6509,4,1,5,0.2,1,9,9,4,0.666666666666667,"0",2
6384,6,"O023",2015,5424,3,0,3,0,0,9,9,2,0.666666666666667,"0",3
6384,6,"O071",2015,5424,4,0,4,0,0,9,9,2,0.666666666666667,"0",3
6384,6,"O104",2015,7793,3,1,4,0.25,1,9,9,1,0.666666666666667,"0",3
6384,6,"P002",2016,5195,3,1,4,0.25,1,9,9,2,0.666666666666667,"0",4
6384,6,"P078",2016,5195,1,3,4,0.75,1,9,9,2,0.666666666666667,"0",4
6387,4,"M148",2013,5202,1,1,2,0.5,1,4,4,1,1,"0",1
6387,4,"N048",2014,6969,3,2,5,0.4,1,4,4,2,1,"0",2
6387,4,"N103",2014,6969,2,2,4,0.5,1,4,4,2,1,"0",2
6387,4,"N164",2014,5202,3,1,4,0.25,1,4,4,1,1,"0",2
6392,0,"M063",2013,6344,5,0,5,0,0,2,2,1,0,"0",1
6392,0,"M119",2013,6280,5,0,5,0,0,2,2,1,0,"0",1
6415,1,"M134",2013,6377,3,1,4,0.25,1,1,1,1,1,"0",1
6420,0,"M088",2013,6455,3,0,3,0,0,1,1,1,0,"0",1
6421,0,"M107",2013,6501,4,0,4,0,0,1,1,1,0,"0",1
6451,2,"M037",2013,5623,3,1,4,0.25,1,12,12,1,0.166666666666667,"0",1
6451,2,"M118",2013,5048,3,0,3,0,0,12,12,1,0.166666666666667,"0",1
6451,2,"N039",2014,5623,4,0,4,0,0,12,12,3,0.166666666666667,"0",2
6451,2,"N144",2014,5623,3,0,3,0,0,12,12,3,0.166666666666667,"0",2
6451,2,"N226",2014,5623,1,0,1,0,0,12,12,3,0.166666666666667,"0",2
6451,2,"O056",2015,4929,2,0,2,0,0,12,12,1,0.166666666666667,"0",3
6451,2,"O089",2015,8188,4,0,4,0,0,12,12,6,0.166666666666667,"0",3
6451,2,"P029",2016,8188,4,0,4,0,0,12,12,6,0.166666666666667,"0",4
6451,2,"P076",2016,8188,1,0,1,0,0,12,12,6,0.166666666666667,"0",4
6451,2,"P097",2016,8188,3,0,3,0,0,12,12,6,0.166666666666667,"0",4
6451,2,"P143",2016,8188,3,0,3,0,0,12,12,6,0.166666666666667,"0",4
6451,2,"Q071",2017,8188,3,1,4,0.25,1,12,12,6,0.166666666666667,"0",5
6453,0,"M086",2013,6490,4,0,4,0,0,3,3,1,0,"0",1
6453,0,"M160",2013,5468,2,0,2,0,0,3,3,1,0,"0",1
6453,0,"N011",2014,7154,1,0,1,0,0,3,3,1,0,"0",2
6458,1,"M173",2013,6563,2,0,2,0,0,3,3,3,0.333333333333333,"0",1
6458,1,"N131",2014,6563,4,0,4,0,0,3,3,3,0.333333333333333,"0",2
6458,1,"N210",2014,6563,1,1,2,0.5,1,3,3,3,0.333333333333333,"0",2
6459,0,"M061",2013,6447,2,0,2,0,0,1,1,1,0,"0",1
6460,0,"M065",2013,6436,3,0,3,0,0,2,2,2,0,"0",1
6460,0,"M149",2013,6436,3,0,3,0,0,2,2,2,0,"0",1
6462,2,"M081",2013,6648,3,1,4,0.25,1,4,4,4,0.5,"0",1
6462,2,"M171",2013,6648,1,2,3,0.666666666666667,1,4,4,4,0.5,"0",1
6462,2,"N069",2014,6648,4,0,4,0,0,4,4,4,0.5,"0",2
6462,2,"N150",2014,6648,3,0,3,0,0,4,4,4,0.5,"0",2
6472,2,"P075",2016,7615,3,1,4,0.25,1,2,2,2,1,"0",4
6472,2,"P121",2016,7615,1,3,4,0.75,1,2,2,2,1,"0",4
6473,1,"M096",2013,6434,0,1,1,1,1,1,1,1,1,"0",1
6476,0,"M070",2013,6251,4,0,4,0,0,1,1,1,0,"0",1
6491,1,"M041",2013,6260,1,2,3,0.666666666666667,1,1,1,1,1,"0",1
6499,2,"M025",2013,5489,2,0,2,0,0,3,3,3,0.666666666666667,"0",1
6499,2,"M052",2013,5489,0,2,2,1,1,3,3,3,0.666666666666667,"0",1
6499,2,"M127",2013,5489,3,1,4,0.25,1,3,3,3,0.666666666666667,"0",1
6500,2,"M031",2013,5048,2,1,3,0.333333333333333,1,3,3,1,0.666666666666667,"0",1
6500,2,"M142",2013,6521,3,0,3,0,0,3,3,1,0.666666666666667,"0",1
6500,2,"N145",2014,6527,3,1,4,0.25,1,3,3,1,0.666666666666667,"0",2
6506,0,"M040",2013,6492,4,0,4,0,0,1,1,1,0,"0",1
6508,0,"N190",2014,7273,3,0,3,0,0,1,1,1,0,"0",2
6522,0,"M030",2013,5222,3,0,3,0,0,1,1,1,0,"0",1
6526,1,"M049",2013,6371,1,0,1,0,0,4,4,3,0.25,"0",1
6526,1,"M117",2013,6371,3,0,3,0,0,4,4,3,0.25,"0",1
6526,1,"M167",2013,6371,1,0,1,0,0,4,4,3,0.25,"0",1
6526,1,"N095",2014,6808,0,4,4,1,1,4,4,1,0.25,"0",2
6530,0,"N084",2014,6817,2,0,2,0,0,3,3,2,0,"0",2
6530,0,"N134",2014,6817,5,0,5,0,0,3,3,2,0,"0",2
6530,0,"N218",2014,7200,4,0,4,0,0,3,3,1,0,"0",2
6536,1,"N179",2014,6391,3,0,3,0,0,7,7,1,0.142857142857143,"0",2
6536,1,"O006",2015,7074,4,0,4,0,0,7,7,1,0.142857142857143,"0",3
6536,1,"O122",2015,7710,2,1,3,0.333333333333333,1,7,7,1,0.142857142857143,"0",3
6536,1,"P019",2016,7900,5,0,5,0,0,7,7,1,0.142857142857143,"0",4
6536,1,"P066",2016,9038,5,0,5,0,0,7,7,3,0.142857142857143,"0",4
6536,1,"P103",2016,9038,4,0,4,0,0,7,7,3,0.142857142857143,"0",4
6536,1,"Q029",2017,9038,3,0,3,0,0,7,7,3,0.142857142857143,"0",5
6543,1,"M053",2013,4900,4,0,4,0,0,4,4,1,0.25,"0",1
6543,1,"M128",2013,5222,4,0,4,0,0,4,4,3,0.25,"0",1
6543,1,"N041",2014,5222,5,0,5,0,0,4,4,3,0.25,"0",2
6543,1,"N140",2014,5222,4,1,5,0.2,1,4,4,3,0.25,"0",2
6555,3,"M108",2013,5035,3,0,3,0,0,13,13,1,0.230769230769231,"0",1
6555,3,"N012",2014,6492,4,0,4,0,0,13,13,9,0.230769230769231,"0",2
6555,3,"N123",2014,6492,5,0,5,0,0,13,13,9,0.230769230769231,"0",2
6555,3,"N191",2014,6492,5,0,5,0,0,13,13,9,0.230769230769231,"0",2
6555,3,"O048",2015,6492,4,0,4,0,0,13,13,9,0.230769230769231,"0",3
6555,3,"O086",2015,6492,4,0,4,0,0,13,13,9,0.230769230769231,"0",3
6555,3,"P018",2016,6492,3,2,5,0.4,1,13,13,9,0.230769230769231,"0",4
6555,3,"P073",2016,6492,4,0,4,0,0,13,13,9,0.230769230769231,"0",4
6555,3,"P118",2016,6492,2,0,2,0,0,13,13,9,0.230769230769231,"0",4
6555,3,"P138",2016,6492,3,0,3,0,0,13,13,9,0.230769230769231,"0",4
6555,3,"Q067",2017,8480,4,1,5,0.2,1,13,13,2,0.230769230769231,"0",5
6555,3,"Q146",2017,8480,1,0,1,0,0,13,13,2,0.230769230769231,"0",5
6555,3,"R175",2018,9633,3,1,4,0.25,1,13,13,1,0.230769230769231,"0",6
6565,1,"M067",2013,6887,1,0,1,0,0,2,2,2,0.5,"0",1
6565,1,"M158",2013,6887,2,1,3,0.333333333333333,1,2,2,2,0.5,"0",1
6606,2,"M092",2013,6493,1,2,3,0.666666666666667,1,3,3,2,0.666666666666667,"0",1
6606,2,"M137",2013,6493,3,1,4,0.25,1,3,3,2,0.666666666666667,"0",1
6606,2,"N090",2014,6687,5,0,5,0,0,3,3,1,0.666666666666667,"0",2
6638,1,"M026",2013,5449,3,0,3,0,0,6,6,6,0.166666666666667,"0",1
6638,1,"M064",2013,5449,4,0,4,0,0,6,6,6,0.166666666666667,"0",1
6638,1,"M129",2013,5449,3,0,3,0,0,6,6,6,0.166666666666667,"0",1
6638,1,"N024",2014,5449,2,0,2,0,0,6,6,6,0.166666666666667,"0",2
6638,1,"N067",2014,5449,3,1,4,0.25,1,6,6,6,0.166666666666667,"0",2
6638,1,"N162",2014,5449,5,0,5,0,0,6,6,6,0.166666666666667,"0",2
6639,1,"N008",2014,6533,4,0,4,0,0,2,2,1,0.5,"0",2
6639,1,"N153",2014,6862,2,1,3,0.333333333333333,1,2,2,1,0.5,"0",2
6641,1,"N038",2014,5031,4,0,4,0,0,2,2,2,0.5,"0",2
6641,1,"N138",2014,5031,1,3,4,0.75,1,2,2,2,0.5,"0",2
6643,8,"M047",2013,6527,3,0,3,0,0,21,21,1,0.380952380952381,"0",1
6643,8,"M116",2013,6260,4,0,4,0,0,21,21,4,0.380952380952381,"0",1
6643,8,"N022",2014,6260,3,1,4,0.25,1,21,21,4,0.380952380952381,"0",2
6643,8,"N121",2014,6260,3,1,4,0.25,1,21,21,4,0.380952380952381,"0",2
6643,8,"N189",2014,6260,4,0,4,0,0,21,21,4,0.380952380952381,"0",2
6643,8,"O002",2015,7814,4,0,4,0,0,21,21,12,0.380952380952381,"0",3
6643,8,"O039",2015,7814,2,1,3,0.333333333333333,1,21,21,12,0.380952380952381,"0",3
6643,8,"O080",2015,7814,4,1,5,0.2,1,21,21,12,0.380952380952381,"0",3
6643,8,"P016",2016,7814,4,0,4,0,0,21,21,12,0.380952380952381,"0",4
6643,8,"P050",2016,7814,2,2,4,0.5,1,21,21,12,0.380952380952381,"0",4
6643,8,"P094",2016,7814,2,0,2,0,0,21,21,12,0.380952380952381,"0",4
6643,8,"P128",2016,7814,1,0,1,0,0,21,21,12,0.380952380952381,"0",4
6643,8,"P145",2016,7814,3,0,3,0,0,21,21,12,0.380952380952381,"0",4
6643,8,"Q017",2017,7814,1,0,1,0,0,21,21,12,0.380952380952381,"0",5
6643,8,"Q056",2017,7814,5,0,5,0,0,21,21,12,0.380952380952381,"0",5
6643,8,"Q120",2017,7814,3,0,3,0,0,21,21,12,0.380952380952381,"0",5
6643,8,"Q197",2017,7814,1,0,1,0,0,21,21,12,0.380952380952381,"0",5
6643,8,"R007",2018,9182,3,0,3,0,0,21,21,4,0.380952380952381,"0",6
6643,8,"R037",2018,9182,0,1,1,1,1,21,21,4,0.380952380952381,"0",6
6643,8,"R105",2018,9182,2,1,3,0.333333333333333,1,21,21,4,0.380952380952381,"0",6
6643,8,"R160",2018,9182,1,2,3,0.666666666666667,1,21,21,4,0.380952380952381,"0",6
6647,3,"M095",2013,5253,2,3,5,0.6,1,3,3,2,1,"0",1
6647,3,"M159",2013,5253,3,2,5,0.4,1,3,3,2,1,"0",1
6647,3,"N206",2014,6865,0,2,2,1,1,3,3,1,1,"0",2
6649,3,"M015",2013,6521,0,4,4,1,1,6,6,2,0.5,"0",1
6649,3,"M089",2013,6521,3,2,5,0.4,1,6,6,2,0.5,"0",1
6649,3,"M177",2013,6490,1,1,2,0.5,1,6,6,1,0.5,"0",1
6649,3,"N003",2014,6923,4,0,4,0,0,6,6,3,0.5,"0",2
6649,3,"N074",2014,6923,5,0,5,0,0,6,6,3,0.5,"0",2
6649,3,"N159",2014,6923,4,0,4,0,0,6,6,3,0.5,"0",2
6689,0,"N135",2014,7079,3,0,3,0,0,2,2,2,0,"0",1
6689,0,"N188",2014,7079,3,0,3,0,0,2,2,2,0,"0",1
6724,2,"N225",2014,5031,1,0,1,0,0,13,13,1,0.153846153846154,"0",1
6724,2,"O017",2015,6786,4,0,4,0,0,13,13,6,0.153846153846154,"0",2
6724,2,"O067",2015,6786,5,0,5,0,0,13,13,6,0.153846153846154,"0",2
6724,2,"O098",2015,6786,4,0,4,0,0,13,13,6,0.153846153846154,"0",2
6724,2,"P024",2016,6786,5,0,5,0,0,13,13,6,0.153846153846154,"0",3
6724,2,"P061",2016,6786,5,0,5,0,0,13,13,6,0.153846153846154,"0",3
6724,2,"P102",2016,6786,5,0,5,0,0,13,13,6,0.153846153846154,"0",3
6724,2,"Q001",2017,8906,0,2,2,1,1,13,13,6,0.153846153846154,"0",4
6724,2,"Q087",2017,8906,4,0,4,0,0,13,13,6,0.153846153846154,"0",4
6724,2,"Q153",2017,8906,5,0,5,0,0,13,13,6,0.153846153846154,"0",4
6724,2,"Q212",2017,8906,3,0,3,0,0,13,13,6,0.153846153846154,"0",4
6724,2,"R016",2018,8906,1,2,3,0.666666666666667,1,13,13,6,0.153846153846154,"0",5
6724,2,"R140",2018,8906,5,0,5,0,0,13,13,6,0.153846153846154,"0",5
6755,5,"N176",2014,6832,2,0,2,0,0,10,10,1,0.5,"0",1
6755,5,"P092",2016,8715,1,2,3,0.666666666666667,1,10,10,3,0.5,"0",3
6755,5,"P131",2016,8715,2,1,3,0.333333333333333,1,10,10,3,0.5,"0",3
6755,5,"P140",2016,8715,0,3,3,1,1,10,10,3,0.5,"0",3
6755,5,"Q026",2017,8888,1,0,1,0,0,10,10,6,0.5,"0",4
6755,5,"Q110",2017,8888,2,2,4,0.5,1,10,10,6,0.5,"0",4
6755,5,"Q207",2017,8888,2,0,2,0,0,10,10,6,0.5,"0",4
6755,5,"R027",2018,8888,2,0,2,0,0,10,10,6,0.5,"0",5
6755,5,"R098",2018,8888,1,2,3,0.666666666666667,1,10,10,6,0.5,"0",5
6755,5,"R163",2018,8888,3,0,3,0,0,10,10,6,0.5,"0",5
6767,2,"N018",2014,4900,0,2,2,1,1,2,2,2,1,"0",1
6767,2,"N096",2014,4900,0,4,4,1,1,2,2,2,1,"0",1
6774,0,"N158",2014,7274,3,0,3,0,0,1,1,1,0,"0",1
6776,0,"N170",2014,6924,4,0,4,0,0,1,1,1,0,"0",1
6795,1,"N118",2014,6894,2,0,2,0,0,2,2,2,0.5,"0",1
6795,1,"N202",2014,6894,0,1,1,1,1,2,2,2,0.5,"0",1
6812,0,"N167",2014,6435,1,0,1,0,0,1,1,1,0,"0",1
6845,5,"N108",2014,6280,2,2,4,0.5,1,7,7,2,0.714285714285714,"0",1
6845,5,"N198",2014,6280,3,0,3,0,0,7,7,2,0.714285714285714,"0",1
6845,5,"O054",2015,4900,4,0,4,0,0,7,7,5,0.714285714285714,"0",2
6845,5,"O085",2015,4900,1,2,3,0.666666666666667,1,7,7,5,0.714285714285714,"0",2
6845,5,"P012",2016,4900,2,3,5,0.6,1,7,7,5,0.714285714285714,"0",3
6845,5,"P083",2016,4900,2,2,4,0.5,1,7,7,5,0.714285714285714,"0",3
6845,5,"P116",2016,4900,2,2,4,0.5,1,7,7,5,0.714285714285714,"0",3
6870,1,"N212",2014,7271,2,1,3,0.333333333333333,1,1,1,1,1,"0",1
6871,0,"N053",2014,6816,2,0,2,0,0,2,2,2,0,"0",1
6871,0,"N156",2014,6816,1,0,1,0,0,2,2,2,0,"0",1
6884,0,"N056",2014,7060,4,0,4,0,0,1,1,1,0,"0",1
6888,1,"N097",2014,4722,4,0,4,0,0,2,2,2,0.5,"0",1
6888,1,"N186",2014,4722,3,1,4,0.25,1,2,2,2,0.5,"0",1
6897,2,"N151",2014,6841,3,1,4,0.25,1,2,2,1,1,"0",1
6897,2,"N208",2014,7046,2,1,3,0.333333333333333,1,2,2,1,1,"0",1
6907,1,"N105",2014,7113,3,0,3,0,0,2,2,2,0.5,"0",1
6907,1,"N215",2014,7113,3,1,4,0.25,1,2,2,2,0.5,"0",1
6919,0,"N192",2014,6806,3,0,3,0,0,1,1,1,0,"0",1
6920,1,"N029",2014,6902,4,0,4,0,0,3,3,3,0.333333333333333,"0",1
6920,1,"N126",2014,6902,3,0,3,0,0,3,3,3,0.333333333333333,"0",1
6920,1,"N209",2014,6902,3,1,4,0.25,1,3,3,3,0.333333333333333,"0",1
6930,2,"N065",2014,7203,3,1,4,0.25,1,2,2,2,1,"0",1
6930,2,"N171",2014,7203,3,1,4,0.25,1,2,2,2,1,"0",1
6935,0,"N073",2014,7046,5,0,5,0,0,2,2,1,0,"0",1
6935,0,"N169",2014,6808,4,0,4,0,0,2,2,1,0,"0",1
6946,0,"N110",2014,6688,5,0,5,0,0,1,1,1,0,"0",1
6952,1,"O049",2015,7710,5,0,5,0,0,2,2,1,0.5,"0",2
6952,1,"O087",2015,7877,3,1,4,0.25,1,2,2,1,0.5,"0",2
6955,5,"N030",2014,6927,5,0,5,0,0,13,13,3,0.384615384615385,"0",1
6955,5,"N127",2014,6927,4,0,4,0,0,13,13,3,0.384615384615385,"0",1
6955,5,"N213",2014,6927,3,1,4,0.25,1,13,13,3,0.384615384615385,"0",1
6955,5,"O010",2015,6924,3,1,4,0.25,1,13,13,10,0.384615384615385,"0",2
6955,5,"O060",2015,6924,5,0,5,0,0,13,13,10,0.384615384615385,"0",2
6955,5,"O094",2015,6924,2,3,5,0.6,1,13,13,10,0.384615384615385,"0",2
6955,5,"P020",2016,6924,5,0,5,0,0,13,13,10,0.384615384615385,"0",3
6955,5,"P065",2016,6924,4,1,5,0.2,1,13,13,10,0.384615384615385,"0",3
6955,5,"P110",2016,6924,4,1,5,0.2,1,13,13,10,0.384615384615385,"0",3
6955,5,"Q025",2017,6924,4,0,4,0,0,13,13,10,0.384615384615385,"0",4
6955,5,"Q103",2017,6924,4,0,4,0,0,13,13,10,0.384615384615385,"0",4
6955,5,"Q185",2017,6924,3,0,3,0,0,13,13,10,0.384615384615385,"0",4
6955,5,"R084",2018,6924,2,0,2,0,0,13,13,10,0.384615384615385,"0",5
6967,4,"N021",2014,6562,5,0,5,0,0,6,6,3,0.666666666666667,"0",1
6967,4,"N119",2014,6562,4,1,5,0.2,1,6,6,3,0.666666666666667,"0",1
6967,4,"N207",2014,6562,1,2,3,0.666666666666667,1,6,6,3,0.666666666666667,"0",1
6967,4,"O014",2015,7160,5,0,5,0,0,6,6,3,0.666666666666667,"0",2
6967,4,"O062",2015,7160,4,1,5,0.2,1,6,6,3,0.666666666666667,"0",2
6967,4,"O095",2015,7160,0,4,4,1,1,6,6,3,0.666666666666667,"0",2
6974,7,"N157",2014,6790,2,1,3,0.333333333333333,1,12,12,1,0.583333333333333,"0",1
6974,7,"O018",2015,6921,3,1,4,0.25,1,12,12,11,0.583333333333333,"0",2
6974,7,"O064",2015,6921,1,2,3,0.666666666666667,1,12,12,11,0.583333333333333,"0",2
6974,7,"O101",2015,6921,2,0,2,0,0,12,12,11,0.583333333333333,"0",2
6974,7,"P023",2016,6921,2,0,2,0,0,12,12,11,0.583333333333333,"0",3
6974,7,"P042",2016,6921,4,1,5,0.2,1,12,12,11,0.583333333333333,"0",3
6974,7,"P095",2016,6921,4,0,4,0,0,12,12,11,0.583333333333333,"0",3
6974,7,"P133",2016,6921,1,3,4,0.75,1,12,12,11,0.583333333333333,"0",3
6974,7,"Q014",2017,6921,0,1,1,1,1,12,12,11,0.583333333333333,"0",4
6974,7,"Q039",2017,6921,4,0,4,0,0,12,12,11,0.583333333333333,"0",4
6974,7,"Q116",2017,6921,1,0,1,0,0,12,12,11,0.583333333333333,"0",4
6974,7,"Q169",2017,6921,3,1,4,0.25,1,12,12,11,0.583333333333333,"0",4
6976,1,"N068",2014,6436,5,0,5,0,0,2,2,2,0.5,"0",1
6976,1,"N125",2014,6436,4,1,5,0.2,1,2,2,2,0.5,"0",1
6977,1,"N146",2014,6581,3,1,4,0.25,1,1,1,1,1,"0",1
6987,0,"N120",2014,6386,3,0,3,0,0,2,2,2,0,"0",1
6987,0,"N220",2014,6386,3,0,3,0,0,2,2,2,0,"0",1
6991,1,"N062",2014,6377,3,0,3,0,0,2,2,2,0.5,"0",1
6991,1,"N149",2014,6377,2,2,4,0.5,1,2,2,2,0.5,"0",1
6994,0,"N165",2014,7002,4,0,4,0,0,1,1,1,0,"0",1
7011,1,"N015",2014,7264,4,0,4,0,0,3,3,3,0.333333333333333,"0",1
7011,1,"N129",2014,7264,5,0,5,0,0,3,3,3,0.333333333333333,"0",1
7011,1,"N205",2014,7264,3,1,4,0.25,1,3,3,3,0.333333333333333,"0",1
7022,1,"M100",2013,7024,1,2,3,0.666666666666667,1,1,1,1,1,"0",NA
7034,1,"N080",2014,6816,0,4,4,1,1,1,1,1,1,"0",1
7040,0,"N051",2014,6833,5,0,5,0,0,3,3,2,0,"0",1
7040,0,"N163",2014,6833,4,0,4,0,0,3,3,2,0,"0",1
7040,0,"O042",2015,6887,5,0,5,0,0,3,3,1,0,"0",2
7075,1,"N061",2014,6944,0,3,3,1,1,1,1,1,1,"0",1
7086,0,"N114",2014,6690,3,0,3,0,0,1,1,1,0,"0",1
7103,2,"N043",2014,6847,0,3,3,1,1,3,3,1,0.666666666666667,"0",1
7103,2,"N111",2014,6830,0,3,3,1,1,3,3,2,0.666666666666667,"0",1
7103,2,"N199",2014,6830,3,0,3,0,0,3,3,2,0.666666666666667,"0",1
7112,0,"O105",2015,7074,4,0,4,0,0,1,1,1,0,"0",2
7114,1,"N122",2014,7200,3,1,4,0.25,1,1,1,1,1,"0",1
7132,1,"N079",2014,7000,4,0,4,0,0,2,2,2,0.5,"0",1
7132,1,"N177",2014,7000,2,1,3,0.333333333333333,1,2,2,2,0.5,"0",1
7133,1,"N098",2014,6790,0,2,2,1,1,2,2,1,0.5,"0",1
7133,1,"N195",2014,7074,3,0,3,0,0,2,2,1,0.5,"0",1
7276,1,"N194",2014,7270,2,0,2,0,0,2,2,1,0.5,"0",1
7276,1,"O041",2015,4682,1,1,2,0.5,1,2,2,1,0.5,"0",2
7616,2,"O052",2015,6270,3,1,4,0.25,1,7,7,1,0.285714285714286,"0",1
7616,2,"P006",2016,7984,4,0,4,0,0,7,7,2,0.285714285714286,"0",2
7616,2,"P082",2016,7984,4,0,4,0,0,7,7,2,0.285714285714286,"0",2
7616,2,"Q047",2017,4900,4,0,4,0,0,7,7,1,0.285714285714286,"0",3
7616,2,"Q152",2017,9272,3,0,3,0,0,7,7,1,0.285714285714286,"0",3
7616,2,"R056",2018,9120,2,2,4,0.5,1,7,7,2,0.285714285714286,"0",4
7616,2,"R133",2018,9120,4,0,4,0,0,7,7,2,0.285714285714286,"0",4
7641,4,"N063",2014,7071,1,3,4,0.75,1,5,5,2,0.8,"0",1
7641,4,"N161",2014,7071,4,0,4,0,0,5,5,2,0.8,"0",1
7641,4,"O012",2015,5675,1,2,3,0.666666666666667,1,5,5,3,0.8,"0",2
7641,4,"O029",2015,5675,2,2,4,0.5,1,5,5,3,0.8,"0",2
7641,4,"O072",2015,5675,2,2,4,0.5,1,5,5,3,0.8,"0",2
7649,0,"N075",2014,6786,5,0,5,0,0,2,2,2,0,"0",1
7649,0,"N174",2014,6786,2,0,2,0,0,2,2,2,0,"0",1
7679,3,"O016",2015,7267,0,1,1,1,1,3,3,1,1,"0",1
7679,3,"O038",2015,7814,1,3,4,0.75,1,3,3,2,1,"0",1
7679,3,"O069",2015,7814,3,1,4,0.25,1,3,3,2,1,"0",1
7764,3,"O061",2015,7900,5,0,5,0,0,7,7,2,0.428571428571429,"0",1
7764,3,"O099",2015,7900,3,1,4,0.25,1,7,7,2,0.428571428571429,"0",1
7764,3,"P001",2016,8729,5,0,5,0,0,7,7,5,0.428571428571429,"0",2
7764,3,"P071",2016,8729,4,0,4,0,0,7,7,5,0.428571428571429,"0",2
7764,3,"P112",2016,8729,4,0,4,0,0,7,7,5,0.428571428571429,"0",2
7764,3,"P141",2016,8729,2,2,4,0.5,1,7,7,5,0.428571428571429,"0",2
7764,3,"Q023",2017,8729,2,1,3,0.333333333333333,1,7,7,5,0.428571428571429,"0",3
7897,0,"O003",2015,6808,5,0,5,0,0,3,3,3,0,"0",1
7897,0,"O034",2015,6808,5,0,5,0,0,3,3,3,0,"0",1
7897,0,"O074",2015,6808,5,0,5,0,0,3,3,3,0,"0",1
7942,3,"O025",2015,7814,3,2,5,0.4,1,3,3,1,1,"0",1
7942,3,"O075",2015,6902,3,1,4,0.25,1,3,3,1,1,"0",1
7942,3,"P026",2016,5466,4,1,5,0.2,1,3,3,1,1,"0",2
7947,4,"O045",2015,7689,4,0,4,0,0,7,7,7,0.571428571428571,"0",1
7947,4,"O082",2015,7689,3,0,3,0,0,7,7,7,0.571428571428571,"0",1
7947,4,"O117",2015,7689,1,1,2,0.5,1,7,7,7,0.571428571428571,"0",1
7947,4,"P004",2016,7689,1,2,3,0.666666666666667,1,7,7,7,0.571428571428571,"0",2
7947,4,"P072",2016,7689,2,3,5,0.6,1,7,7,7,0.571428571428571,"0",2
7947,4,"P109",2016,7689,2,3,5,0.6,1,7,7,7,0.571428571428571,"0",2
7947,4,"Q102",2017,7689,4,0,4,0,0,7,7,7,0.571428571428571,"0",3
8055,8,"O040",2015,6923,2,1,3,0.333333333333333,1,11,11,2,0.727272727272727,"0",1
8055,8,"O081",2015,6923,3,1,4,0.25,1,11,11,2,0.727272727272727,"0",1
8055,8,"P035",2016,7710,3,0,3,0,0,11,11,1,0.727272727272727,"0",2
8055,8,"P069",2016,7267,3,1,4,0.25,1,11,11,3,0.727272727272727,"0",2
8055,8,"P108",2016,7267,3,1,4,0.25,1,11,11,3,0.727272727272727,"0",2
8055,8,"Q049",2017,7267,4,0,4,0,0,11,11,3,0.727272727272727,"0",3
8055,8,"Q107",2017,5466,3,0,3,0,0,11,11,2,0.727272727272727,"0",3
8055,8,"Q190",2017,5466,1,2,3,0.666666666666667,1,11,11,2,0.727272727272727,"0",3
8055,8,"R002",2018,9251,2,2,4,0.5,1,11,11,2,0.727272727272727,"0",4
8055,8,"R062",2018,9251,2,1,3,0.333333333333333,1,11,11,2,0.727272727272727,"0",4
8055,8,"R121",2018,7160,0,4,4,1,1,11,11,1,0.727272727272727,"0",4
8063,2,"O043",2015,7532,4,1,5,0.2,1,3,3,1,0.666666666666667,"0",1
8063,2,"O083",2015,7615,5,0,5,0,0,3,3,1,0.666666666666667,"0",1
8063,2,"P049",2016,8603,3,2,5,0.4,1,3,3,1,0.666666666666667,"0",2
8176,2,"O032",2015,7615,2,1,3,0.333333333333333,1,2,2,1,1,"0",1
8176,2,"O066",2015,7647,3,1,4,0.25,1,2,2,1,1,"0",1
8300,0,"O053",2015,7703,4,0,4,0,0,1,1,1,0,"0",NA
8304,1,"O037",2015,6648,3,2,5,0.4,1,1,1,1,1,"0",NA
8353,1,"P011",2016,8752,0,1,1,1,1,2,2,2,0.5,"0",1
8353,1,"P077",2016,8752,1,0,1,0,0,2,2,2,0.5,"0",1
8370,3,"P013",2016,6927,3,1,4,0.25,1,4,4,4,0.75,"0",1
8370,3,"P064",2016,6927,4,0,4,0,0,4,4,4,0.75,"0",1
8370,3,"P113",2016,6927,0,3,3,1,1,4,4,4,0.75,"0",1
8370,3,"P137",2016,6927,2,1,3,0.333333333333333,1,4,4,4,0.75,"0",1
8398,1,"P048",2016,7900,1,1,2,0.5,1,6,6,1,0.166666666666667,"0",1
8398,1,"P117",2016,7877,4,0,4,0,0,6,6,1,0.166666666666667,"0",1
8398,1,"Q059",2017,9073,3,0,3,0,0,6,6,2,0.166666666666667,"0",2
8398,1,"Q148",2017,9073,1,0,1,0,0,6,6,2,0.166666666666667,"0",2
8398,1,"R100",2018,9416,3,0,3,0,0,6,6,2,0.166666666666667,"0",3
8398,1,"R155",2018,9416,4,0,4,0,0,6,6,2,0.166666666666667,"0",3
8413,1,"P009",2016,8649,3,0,3,0,0,3,3,1,0.333333333333333,"0",1
8413,1,"P062",2016,7710,1,0,1,0,0,3,3,2,0.333333333333333,"0",1
8413,1,"P101",2016,7710,2,1,3,0.333333333333333,1,3,3,2,0.333333333333333,"0",1
8430,1,"P120",2016,8390,2,1,3,0.333333333333333,1,1,1,1,1,"0",1
